iucn_sid,iucn_rgn,pop_trend
165710,global,stable
165711,global,stable
165712,global,decreasing
165713,global,stable
165714,global,stable
165715,global,stable
165716,global,stable
165717,global,decreasing
165718,global,stable
165719,global,stable
165720,global,stable
165721,global,stable
165723,global,stable
165724,global,stable
165725,global,stable
165726,global,stable
165727,global,unknown
165811,global,unknown
165822,global,stable
165823,global,stable
165824,global,stable
165825,global,stable
165826,global,unknown
165827,global,stable
165828,global,stable
165829,global,stable
165830,global,stable
165831,global,stable
165832,global,stable
165833,global,stable
165834,global,stable
165835,global,stable
165836,global,stable
165837,global,unknown
165838,global,stable
165839,global,stable
165840,global,stable
165841,global,stable
165842,global,stable
165843,global,stable
165844,global,unknown
165845,global,stable
165846,global,stable
165847,global,unknown
165848,global,stable
165849,global,stable
165850,global,stable
165851,global,stable
165852,global,stable
165853,global,stable
165854,global,stable
165855,global,stable
165856,global,stable
165857,global,stable
165858,global,stable
165860,global,stable
165861,global,stable
165862,global,stable
165863,global,stable
165864,global,stable
165865,global,stable
165866,global,stable
165867,global,stable
165868,global,stable
165869,global,unknown
165870,global,stable
165871,global,stable
165872,global,stable
165873,global,stable
165874,global,stable
165875,global,stable
165876,global,stable
165878,global,stable
165879,global,stable
165880,global,stable
165881,global,stable
165882,global,stable
165883,global,stable
165884,global,stable
165885,global,stable
165887,global,stable
165888,global,stable
165889,global,stable
165890,global,stable
165891,global,stable
165892,global,unknown
165893,global,stable
165894,global,unknown
165895,global,stable
165896,global,stable
165897,global,stable
165898,global,stable
165899,global,stable
165900,global,stable
165901,global,stable
165902,global,stable
165903,global,stable
165910,global,unknown
165912,global,unknown
165913,global,unknown
166009,global,unknown
166031,global,unknown
166077,global,unknown
166138,global,stable
166144,global,unknown
166171,global,unknown
166184,global,decreasing
166189,global,unknown
166196,global,unknown
166197,global,unknown
166200,global,decreasing
166216,global,unknown
166263,global,unknown
166268,global,unknown
166410,global,unknown
166428,global,unknown
166442,global,decreasing
166446,global,unknown
166470,global,stable
166533,global,unknown
166552,global,unknown
166575,global,unknown
166598,global,unknown
166633,global,decreasing
166641,global,decreasing
166680,global,unknown
166693,global,unknown
166699,global,unknown
166700,global,unknown
166704,global,unknown
166708,global,unknown
166709,global,stable
166715,global,unknown
166719,global,unknown
166725,global,unknown
166739,global,unknown
16674437,global,unknown
166750,global,unknown
166754,global,unknown
166774,global,unknown
166777,global,unknown
166783,global,unknown
166856,global,stable
166863,global,unknown
166868,global,unknown
166879,global,unknown
166892,global,unknown
166893,global,unknown
166894,global,unknown
166897,global,unknown
166900,global,stable
166905,global,unknown
166910,global,decreasing
166919,global,unknown
166925,global,unknown
166929,global,unknown
166940,global,unknown
166942,global,unknown
166944,global,unknown
166947,global,unknown
166955,global,stable
166963,global,unknown
166982,global,unknown
166985,global,unknown
166990,global,unknown
166992,global,unknown
167006,global,decreasing
167010,global,unknown
16719296,global,unknown
16719359,global,unknown
16719371,global,unknown
16719387,global,unknown
16719605,global,unknown
16719651,global,unknown
16719685,global,unknown
16719726,global,unknown
16719839,global,unknown
16719843,global,unknown
16719890,global,unknown
16719904,global,unknown
16719989,global,unknown
16719994,global,unknown
16720002,global,unknown
16720022,global,unknown
16720029,global,unknown
16720036,global,unknown
16720057,global,decreasing
16720083,global,unknown
16720118,global,unknown
16720181,global,unknown
16720267,global,unknown
16720328,global,unknown
16720345,global,unknown
16720383,global,unknown
16720528,global,unknown
16720537,global,unknown
16720568,global,unknown
16720577,global,unknown
16720607,global,unknown
16721443,global,unknown
16721842,global,unknown
16727327,global,stable
16727330,global,stable
16749571,global,unknown
16749725,global,unknown
16749737,global,unknown
16749758,global,unknown
16749978,global,unknown
16750054,global,unknown
16750728,global,unknown
16751128,global,unknown
16759066,global,unknown
16759093,global,unknown
16759101,global,unknown
16759111,global,unknown
16759126,global,unknown
16759139,global,unknown
16759144,global,unknown
16759167,global,unknown
16759176,global,unknown
16759184,global,unknown
16759188,global,unknown
16759221,global,unknown
16759230,global,unknown
16759242,global,unknown
16759321,global,unknown
16759340,global,unknown
16759348,global,unknown
16759353,global,unknown
16759357,global,unknown
16759367,global,unknown
16759398,global,unknown
16759463,global,unknown
16759509,global,unknown
16759518,global,unknown
16759535,global,unknown
16759549,global,unknown
16759552,global,unknown
16759556,global,unknown
16759559,global,unknown
16759567,global,unknown
16759571,global,unknown
16759591,global,unknown
16759597,global,unknown
16765067,global,unknown
16765076,global,unknown
16765093,global,unknown
16765190,global,unknown
16765697,global,unknown
16765727,global,unknown
16765806,global,unknown
16766162,global,unknown
16766235,global,unknown
16766259,global,unknown
16766319,global,unknown
167710,global,stable
16777231,global,stable
16777242,global,unknown
16777283,global,unknown
16777340,global,unknown
16777344,global,unknown
16777347,global,unknown
16777353,global,unknown
16777363,global,unknown
16777371,global,unknown
16777734,global,unknown
16777804,global,unknown
16777808,global,unknown
16777813,global,unknown
16778030,global,unknown
16778116,global,unknown
16778128,global,unknown
16778406,global,unknown
16778475,global,unknown
16778581,global,unknown
16778632,global,stable
16778644,global,unknown
16778750,global,unknown
16778824,global,unknown
16778856,global,unknown
16779096,global,unknown
16779138,global,unknown
16779209,global,unknown
16779221,global,unknown
16779231,global,unknown
16779236,global,unknown
16779248,global,unknown
16779254,global,unknown
16779258,global,unknown
16779264,global,unknown
16779308,global,unknown
16779383,global,unknown
16779424,global,unknown
16779436,global,unknown
16779444,global,unknown
16779491,global,unknown
16780973,global,unknown
16781,global,stable
16781035,global,unknown
16781047,global,unknown
16781050,global,unknown
16781072,global,unknown
16781081,global,unknown
16781085,global,unknown
16781101,global,unknown
16781113,global,unknown
16781124,global,unknown
16781145,global,unknown
16781154,global,unknown
16781168,global,unknown
16781181,global,unknown
16781189,global,stable
167997,global,unknown
168000,global,decreasing
16811574,global,unknown
168297,global,unknown
168374,global,stable
168438,global,unknown
16869,global,unknown
168780,global,unknown
169015,global,stable
169353,global,stable
169358,global,unknown
169359,global,stable
169360,global,unknown
169361,global,unknown
169365,global,stable
169374,global,unknown
169376,global,unknown
169388,global,unknown
169587,global,unknown
169590,global,stable
169595,global,unknown
169599,global,stable
169628,global,decreasing
169632,global,stable
169636,global,unknown
169676,global,decreasing
169679,global,stable
169948,global,unknown
169949,global,unknown
169951,global,unknown
169954,global,unknown
169955,global,stable
169956,global,unknown
169957,global,unknown
169958,global,unknown
169959,global,unknown
169960,global,unknown
169962,global,unknown
169963,global,stable
169964,global,unknown
169965,global,decreasing
169966,global,stable
169967,global,stable
169968,global,stable
169969,global,unknown
169970,global,unknown
169971,global,unknown
169972,global,unknown
169973,global,unknown
169974,global,unknown
169975,global,decreasing
169976,global,decreasing
169977,global,unknown
169978,global,unknown
169979,global,unknown
169980,global,decreasing
169981,global,unknown
169982,global,decreasing
169983,global,unknown
169984,global,stable
169985,global,unknown
169986,global,unknown
169987,global,stable
169988,global,unknown
169989,global,unknown
169990,global,unknown
169991,global,unknown
169993,global,unknown
169995,global,unknown
169996,global,unknown
169997,global,unknown
169999,global,increasing
170000,global,unknown
170002,global,unknown
170003,global,unknown
170004,global,unknown
170005,global,unknown
170006,global,unknown
170007,global,unknown
170008,global,unknown
170009,global,stable
170010,global,unknown
170011,global,unknown
170013,global,unknown
170014,global,unknown
170015,global,unknown
170016,global,unknown
170017,global,unknown
170018,global,unknown
170019,global,unknown
170020,global,unknown
170021,global,unknown
170022,global,unknown
170023,global,unknown
170024,global,unknown
170025,global,stable
170026,global,unknown
170028,global,unknown
170029,global,unknown
170030,global,unknown
170031,global,unknown
170032,global,unknown
170033,global,unknown
170034,global,unknown
170035,global,unknown
170036,global,unknown
170037,global,unknown
170038,global,unknown
170039,global,unknown
170040,global,unknown
170041,global,unknown
170042,global,unknown
170043,global,unknown
170044,global,unknown
170046,global,unknown
170047,global,unknown
170048,global,unknown
170049,global,unknown
170050,global,decreasing
170051,global,unknown
170052,global,unknown
170053,global,unknown
170054,global,unknown
170055,global,unknown
170056,global,unknown
170057,global,unknown
170059,global,unknown
170060,global,unknown
170061,global,unknown
170062,global,unknown
170063,global,unknown
170064,global,unknown
170065,global,unknown
170066,global,unknown
170067,global,unknown
170068,global,unknown
170069,global,unknown
170070,global,unknown
170071,global,unknown
170072,global,stable
170073,global,unknown
170074,global,unknown
170075,global,unknown
170079,global,unknown
170080,global,unknown
170081,global,unknown
170082,global,unknown
170083,global,stable
170085,global,unknown
170086,global,unknown
170087,global,stable
170088,global,unknown
170089,global,unknown
170090,global,unknown
170091,global,unknown
170092,global,unknown
170093,global,unknown
170094,global,decreasing
170095,global,unknown
170096,global,unknown
170097,global,unknown
17013,global,unknown
17014,global,unknown
170153,global,stable
