iucn_sid,code,title,timing,scope,severity,score,invasive,score_num
22694502,5.4.4,Unintentional effects: (large scale) [harvest],Ongoing,Majority (50-90%),Rapid Declines,Medium Impact: 7,NA,7
22694502,8.1,Invasive non-native/alien species/diseases (Unspecified Rattus),Future,Majority (50-90%),Rapid Declines,Low Impact: 5,Unspecified Rattus,5
22694502,8.1.2,Named species (Unspecified Rattus),Future,Majority (50-90%),Rapid Declines,Low Impact: 5,Unspecified Rattus,5
22694502,9.2,Industrial & military effluents,Future,Majority (50-90%),Unknown,Unknown,NA,NA
22694502,9.2.1,Oil spills,Future,Majority (50-90%),Unknown,Unknown,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
22694537,5.1,Hunting & trapping terrestrial animals,Ongoing,Unknown,"Slow, Significant Declines",Unknown,NA,NA
22694537,5.1.1,Intentional use (species is the target),Ongoing,Unknown,"Slow, Significant Declines",Unknown,NA,NA
22694537,6.3,Work & other activities,Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,NA,6
22694537,7.2,Dams & water management/use,Ongoing,Minority (<50%),Rapid Declines,Medium Impact: 6,NA,6
22694537,7.2.10,Large dams,Ongoing,Minority (<50%),Rapid Declines,Medium Impact: 6,NA,6
22694537,8.1,Invasive non-native/alien species/diseases (Bubalus bubalis),Ongoing,Unknown,"Slow, Significant Declines",Unknown,Bubalus bubalis,NA
22694537,8.1,Invasive non-native/alien species/diseases (Canis familiaris),Ongoing,Unknown,"Slow, Significant Declines",Unknown,Canis familiaris,NA
22694537,8.1.2,Named species (Bubalus bubalis),Ongoing,Unknown,"Slow, Significant Declines",Unknown,Bubalus bubalis,NA
22694537,8.1.2,Named species (Canis familiaris),Ongoing,Unknown,"Slow, Significant Declines",Unknown,Canis familiaris,NA
22694537,8.2,Problematic native species/diseases,Ongoing,Unknown,"Slow, Significant Declines",Unknown,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
22694552,11.5,Other impacts,Ongoing,Majority (50-90%),Causing/Could cause fluctuations,NA,NA,NA
22694552,5.1,Hunting & trapping terrestrial animals,"Past, Unlikely to Return",Majority (50-90%),Unknown,NA,NA,NA
22694552,5.1.1,Intentional use (species is the target),"Past, Unlikely to Return",Majority (50-90%),Unknown,NA,NA,NA
22694552,5.4,Fishing & harvesting aquatic resources,Ongoing,Whole (>90%),Unknown,NA,NA,NA
22694552,5.4.4,Unintentional effects: (large scale) [harvest],Ongoing,Whole (>90%),Unknown,NA,NA,NA
22694552,6.1,Recreational activities,Ongoing,Majority (50-90%),Negligible declines,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
22694585,11.5,Other impacts,Ongoing,Majority (50-90%),Very Rapid Declines,High Impact: 8,NA,8
22694585,1.2,Commercial & industrial areas,Ongoing,Minority (<50%),Unknown,Unknown,NA,NA
22694585,5.1,Hunting & trapping terrestrial animals,Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,NA,6
22694585,5.1.1,Intentional use (species is the target),Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,NA,6
22694585,5.4,Fishing & harvesting aquatic resources,Ongoing,Unknown,"Slow, Significant Declines",Unknown,NA,NA
22694585,5.4.3,Unintentional effects: (subsistence/small scale) [harvest],Ongoing,Unknown,"Slow, Significant Declines",Unknown,NA,NA
22694585,6.3,Work & other activities,Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,NA,6
22694585,9.2,Industrial & military effluents,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,NA,5
22694585,9.2.3,Type Unknown/Unrecorded,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,NA,5
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
22694629,11.1,Habitat shifting & alteration,Future,Whole (>90%),Unknown,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
22694641,11.4,Storms & flooding,Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,NA,6
22694641,8.1,Invasive non-native/alien species/diseases (Felis catus),Future,Majority (50-90%),Rapid Declines,Low Impact: 5,Felis catus,5
22694641,8.1.2,Named species (Felis catus),Future,Majority (50-90%),Rapid Declines,Low Impact: 5,Felis catus,5
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
22694685,1.1,Housing & urban areas,Ongoing,Majority (50-90%),"Slow, Significant Declines",NA,NA,NA
22694685,1.3,Tourism & recreation areas,Ongoing,Majority (50-90%),"Slow, Significant Declines",NA,NA,NA
22694685,2.1,Annual & perennial non-timber crops,Ongoing,Minority (<50%),"Slow, Significant Declines",NA,NA,NA
22694685,2.1.4,Scale Unknown/Unrecorded,Ongoing,Minority (<50%),"Slow, Significant Declines",NA,NA,NA
22694685,2.3,Livestock farming & ranching,Ongoing,Minority (<50%),"Slow, Significant Declines",NA,NA,NA
22694685,2.3.3,"Agro-industry grazing, ranching or farming",Ongoing,Minority (<50%),"Slow, Significant Declines",NA,NA,NA
22694685,3.1,Oil & gas drilling,Ongoing,Minority (<50%),"Slow, Significant Declines",NA,NA,NA
22694685,5.4,Fishing & harvesting aquatic resources,Ongoing,Whole (>90%),"Slow, Significant Declines",NA,NA,NA
22694685,5.4.4,Unintentional effects: (large scale) [harvest],Ongoing,Whole (>90%),"Slow, Significant Declines",NA,NA,NA
22694685,6.1,Recreational activities,Ongoing,Majority (50-90%),"Slow, Significant Declines",NA,NA,NA
22694685,7.2,Dams & water management/use,Ongoing,Minority (<50%),"Slow, Significant Declines",NA,NA,NA
22694685,7.2.3,Abstraction of surface water (agricultural use),Ongoing,Minority (<50%),"Slow, Significant Declines",NA,NA,NA
22694685,7.2.4,Abstraction of surface water (unknown use),Ongoing,Minority (<50%),"Slow, Significant Declines",NA,NA,NA
22694685,8.2,Problematic native species/diseases,Ongoing,Whole (>90%),"Slow, Significant Declines",NA,NA,NA
22694685,9.2,Industrial & military effluents,Ongoing,Minority (<50%),Unknown,NA,NA,NA
22694685,9.2.3,Type Unknown/Unrecorded,Ongoing,Minority (<50%),Unknown,NA,NA,NA
22694691,11.4,Storms & flooding,Ongoing,Whole (>90%),"Slow, Significant Declines",Medium Impact: 7,NA,7
22694691,1.2,Commercial & industrial areas,Ongoing,Minority (<50%),Unknown,Unknown,NA,NA
22694691,6.1,Recreational activities,Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,NA,6
22694691,7.2,Dams & water management/use,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,NA,5
22694691,7.2.4,Abstraction of surface water (unknown use),Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,NA,5
22694691,8.1,Invasive non-native/alien species/diseases (Ammophila arenaria),Ongoing,Minority (<50%),Negligible declines,Low Impact: 4,Ammophila arenaria,4
22694691,8.1,Invasive non-native/alien species/diseases (Canis familiaris),Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,Canis familiaris,6
22694691,8.1,Invasive non-native/alien species/diseases (Elymus farctus),Ongoing,Minority (<50%),Negligible declines,Low Impact: 4,Elymus farctus,4
22694691,8.1,Invasive non-native/alien species/diseases (Euphorbia paralias),Ongoing,Minority (<50%),Negligible declines,Low Impact: 4,Euphorbia paralias,4
22694691,8.1,Invasive non-native/alien species/diseases (Malva arborea),Ongoing,Minority (<50%),Negligible declines,Low Impact: 4,Malva arborea,4
22694691,8.1,Invasive non-native/alien species/diseases (Paspalum distichum),Ongoing,Minority (<50%),Negligible declines,Low Impact: 4,Paspalum distichum,4
22694691,8.1,Invasive non-native/alien species/diseases (Spartina alterniflora),Ongoing,Minority (<50%),Negligible declines,Low Impact: 4,Spartina alterniflora,4
22694691,8.1,Invasive non-native/alien species/diseases (Vulpes vulpes),Ongoing,Minority (<50%),Rapid Declines,Medium Impact: 6,Vulpes vulpes,6
22694691,8.1.2,Named species (Ammophila arenaria),Ongoing,Minority (<50%),Negligible declines,Low Impact: 4,Ammophila arenaria,4
22694691,8.1.2,Named species (Canis familiaris),Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,Canis familiaris,6
22694691,8.1.2,Named species (Elymus farctus),Ongoing,Minority (<50%),Negligible declines,Low Impact: 4,Elymus farctus,4
22694691,8.1.2,Named species (Euphorbia paralias),Ongoing,Minority (<50%),Negligible declines,Low Impact: 4,Euphorbia paralias,4
22694691,8.1.2,Named species (Malva arborea),Ongoing,Minority (<50%),Negligible declines,Low Impact: 4,Malva arborea,4
22694691,8.1.2,Named species (Paspalum distichum),Ongoing,Minority (<50%),Negligible declines,Low Impact: 4,Paspalum distichum,4
22694691,8.1.2,Named species (Spartina alterniflora),Ongoing,Minority (<50%),Negligible declines,Low Impact: 4,Spartina alterniflora,4
22694691,8.1.2,Named species (Vulpes vulpes),Ongoing,Minority (<50%),Rapid Declines,Medium Impact: 6,Vulpes vulpes,6
22694691,8.2,Problematic native species/diseases,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,NA,5
22694691,8.2.1,Unspecified species,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,NA,5
22694699,1.3,Tourism & recreation areas,Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,NA,6
22694699,3.2,Mining & quarrying,Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,NA,6
22694699,5.1,Hunting & trapping terrestrial animals,Ongoing,Minority (<50%),Causing/Could cause fluctuations,Low Impact: 5,NA,5
22694699,5.1.1,Intentional use (species is the target),Ongoing,Minority (<50%),Causing/Could cause fluctuations,Low Impact: 5,NA,5
22694699,6.1,Recreational activities,Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,NA,6
22694699,6.3,Work & other activities,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,NA,5
22694699,8.2,Problematic native species/diseases (Canis mesomelas),Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,Canis mesomelas,5
22694699,8.2.2,Named species (Canis mesomelas),Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,Canis mesomelas,5
NA,NA,NA,NA,NA,NA,NA,NA,NA
22694716,11.1,Habitat shifting & alteration,Future,Whole (>90%),Unknown,Unknown,NA,NA
22694716,5.1,Hunting & trapping terrestrial animals,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,NA,5
22694716,5.1.1,Intentional use (species is the target),Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,NA,5
22694716,6.3,Work & other activities,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,NA,5
22694716,8.1,Invasive non-native/alien species/diseases (Canis familiaris),Ongoing,Minority (<50%),Unknown,Unknown,Canis familiaris,NA
22694716,8.1,Invasive non-native/alien species/diseases (Rattus norvegicus),Ongoing,Minority (<50%),Unknown,Unknown,Rattus norvegicus,NA
22694716,8.1,Invasive non-native/alien species/diseases (Vulpes lagopus),Ongoing,Minority (<50%),Unknown,Unknown,Vulpes lagopus,NA
22694716,8.1,Invasive non-native/alien species/diseases (Vulpes vulpes),Ongoing,Minority (<50%),Unknown,Unknown,Vulpes vulpes,NA
22694716,8.1.2,Named species (Canis familiaris),Ongoing,Minority (<50%),Unknown,Unknown,Canis familiaris,NA
22694716,8.1.2,Named species (Rattus norvegicus),Ongoing,Minority (<50%),Unknown,Unknown,Rattus norvegicus,NA
22694716,8.1.2,Named species (Vulpes lagopus),Ongoing,Minority (<50%),Unknown,Unknown,Vulpes lagopus,NA
22694716,8.1.2,Named species (Vulpes vulpes),Ongoing,Minority (<50%),Unknown,Unknown,Vulpes vulpes,NA
22694716,8.2,Problematic native species/diseases (Neovison vison),Ongoing,Minority (<50%),Unknown,Unknown,Neovison vison,NA
22694716,8.2,Problematic native species/diseases (Sterna paradisaea),Ongoing,Minority (<50%),Negligible declines,Low Impact: 4,Sterna paradisaea,4
22694716,8.2,Problematic native species/diseases (Ursus americanus),Ongoing,Minority (<50%),Negligible declines,Low Impact: 4,Ursus americanus,4
22694716,8.2,Problematic native species/diseases (Ursus arctos),Ongoing,Minority (<50%),Negligible declines,Low Impact: 4,Ursus arctos,4
22694716,8.2.2,Named species (Neovison vison),Ongoing,Minority (<50%),Unknown,Unknown,Neovison vison,NA
22694716,8.2.2,Named species (Sterna paradisaea),Ongoing,Minority (<50%),Negligible declines,Low Impact: 4,Sterna paradisaea,4
22694716,8.2.2,Named species (Ursus americanus),Ongoing,Minority (<50%),Negligible declines,Low Impact: 4,Ursus americanus,4
22694716,8.2.2,Named species (Ursus arctos),Ongoing,Minority (<50%),Negligible declines,Low Impact: 4,Ursus arctos,4
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
22694750,6.1,Recreational activities,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,NA,5
22694750,7.2,Dams & water management/use,Future,Minority (<50%),Very Rapid Declines,Low Impact: 5,NA,5
22694750,7.2.11,Dams (size unknown),Future,Minority (<50%),Very Rapid Declines,Low Impact: 5,NA,5
22694750,7.3,Other ecosystem modifications,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,NA,5
22694750,8.1,Invasive non-native/alien species/diseases (Bos taurus),Ongoing,Minority (<50%),Negligible declines,Low Impact: 4,Bos taurus,4
22694750,8.1,Invasive non-native/alien species/diseases (Canis familiaris),Ongoing,Majority (50-90%),Very Rapid Declines,High Impact: 8,Canis familiaris,8
22694750,8.1,Invasive non-native/alien species/diseases (Cytisus scoparius),Ongoing,Minority (<50%),Negligible declines,Low Impact: 4,Cytisus scoparius,4
22694750,8.1,Invasive non-native/alien species/diseases (Erinaceus europaeus),Ongoing,Majority (50-90%),Very Rapid Declines,High Impact: 8,Erinaceus europaeus,8
22694750,8.1,Invasive non-native/alien species/diseases (Gymnorhina tibicen),Ongoing,Majority (50-90%),Very Rapid Declines,High Impact: 8,Gymnorhina tibicen,8
22694750,8.1,Invasive non-native/alien species/diseases (Mustela erminea),Ongoing,Majority (50-90%),Very Rapid Declines,High Impact: 8,Mustela erminea,8
22694750,8.1,Invasive non-native/alien species/diseases (Mustela furo),Ongoing,Majority (50-90%),Very Rapid Declines,High Impact: 8,Mustela furo,8
22694750,8.1,Invasive non-native/alien species/diseases (Mustela nivalis_old),Ongoing,Majority (50-90%),Very Rapid Declines,High Impact: 8,Mustela nivalis_old,8
22694750,8.1,Invasive non-native/alien species/diseases (Ovis aries),Ongoing,Minority (<50%),Negligible declines,Low Impact: 4,Ovis aries,4
22694750,8.1,Invasive non-native/alien species/diseases (Rattus norvegicus),Ongoing,Majority (50-90%),Very Rapid Declines,High Impact: 8,Rattus norvegicus,8
22694750,8.1,Invasive non-native/alien species/diseases (Salix fragilis),Ongoing,Minority (<50%),Negligible declines,Low Impact: 4,Salix fragilis,4
22694750,8.1,Invasive non-native/alien species/diseases (Trichosurus vulpecula),Ongoing,Majority (50-90%),Very Rapid Declines,High Impact: 8,Trichosurus vulpecula,8
22694750,8.1.2,Named species (Bos taurus),Ongoing,Minority (<50%),Negligible declines,Low Impact: 4,Bos taurus,4
22694750,8.1.2,Named species (Canis familiaris),Ongoing,Majority (50-90%),Very Rapid Declines,High Impact: 8,Canis familiaris,8
22694750,8.1.2,Named species (Cytisus scoparius),Ongoing,Minority (<50%),Negligible declines,Low Impact: 4,Cytisus scoparius,4
22694750,8.1.2,Named species (Erinaceus europaeus),Ongoing,Majority (50-90%),Very Rapid Declines,High Impact: 8,Erinaceus europaeus,8
22694750,8.1.2,Named species (Gymnorhina tibicen),Ongoing,Majority (50-90%),Very Rapid Declines,High Impact: 8,Gymnorhina tibicen,8
22694750,8.1.2,Named species (Mustela erminea),Ongoing,Majority (50-90%),Very Rapid Declines,High Impact: 8,Mustela erminea,8
22694750,8.1.2,Named species (Mustela furo),Ongoing,Majority (50-90%),Very Rapid Declines,High Impact: 8,Mustela furo,8
22694750,8.1.2,Named species (Mustela nivalis_old),Ongoing,Majority (50-90%),Very Rapid Declines,High Impact: 8,Mustela nivalis_old,8
22694750,8.1.2,Named species (Ovis aries),Ongoing,Minority (<50%),Negligible declines,Low Impact: 4,Ovis aries,4
22694750,8.1.2,Named species (Rattus norvegicus),Ongoing,Majority (50-90%),Very Rapid Declines,High Impact: 8,Rattus norvegicus,8
22694750,8.1.2,Named species (Salix fragilis),Ongoing,Minority (<50%),Negligible declines,Low Impact: 4,Salix fragilis,4
22694750,8.1.2,Named species (Trichosurus vulpecula),Ongoing,Majority (50-90%),Very Rapid Declines,High Impact: 8,Trichosurus vulpecula,8
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
22694834,11.5,Other impacts,Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,NA,6
22694834,3.2,Mining & quarrying,Ongoing,Minority (<50%),Negligible declines,Low Impact: 4,NA,4
22694834,5.1,Hunting & trapping terrestrial animals,Ongoing,Minority (<50%),Unknown,Unknown,NA,NA
22694834,5.1.2,Unintentional effects (species is not the target),Ongoing,Minority (<50%),Unknown,Unknown,NA,NA
22694834,8.1,Invasive non-native/alien species/diseases (Felis catus),Ongoing,Minority (<50%),Negligible declines,Low Impact: 4,Felis catus,4
22694834,8.1,Invasive non-native/alien species/diseases (Unspecified Rattus),Ongoing,Minority (<50%),Unknown,Unknown,Unspecified Rattus,NA
22694834,8.1.2,Named species (Felis catus),Ongoing,Minority (<50%),Negligible declines,Low Impact: 4,Felis catus,4
22694834,8.1.2,Named species (Unspecified Rattus),Ongoing,Minority (<50%),Unknown,Unknown,Unspecified Rattus,NA
22694837,11.1,Habitat shifting & alteration,Future,Whole (>90%),Unknown,NA,NA,NA
22694837,11.3,Temperature extremes,Future,Whole (>90%),Unknown,NA,NA,NA
22694841,11.3,Temperature extremes,Ongoing,Unknown,Unknown,NA,NA,NA
22694847,11.1,Habitat shifting & alteration,Future,Whole (>90%),Unknown,NA,NA,NA
22694847,11.3,Temperature extremes,Ongoing,Unknown,Unknown,NA,NA,NA
22694852,11.3,Temperature extremes,Ongoing,Unknown,Unknown,Unknown,NA,NA
22694852,11.4,Storms & flooding,Ongoing,Unknown,Unknown,Unknown,NA,NA
22694852,11.5,Other impacts,Ongoing,Unknown,Unknown,Unknown,NA,NA
22694852,3.2,Mining & quarrying,Ongoing,Minority (<50%),Unknown,Unknown,NA,NA
22694852,3.3,Renewable energy,Ongoing,Minority (<50%),Causing/Could cause fluctuations,Low Impact: 5,NA,5
22694852,4.3,Shipping lanes,Ongoing,Majority (50-90%),No decline,Low Impact: 5,NA,5
22694852,5.1,Hunting & trapping terrestrial animals,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,NA,5
22694852,5.1.1,Intentional use (species is the target),Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,NA,5
22694852,5.4,Fishing & harvesting aquatic resources,Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,NA,6
22694852,5.4.4,Unintentional effects: (large scale) [harvest],Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,NA,6
22694852,6.1,Recreational activities,Ongoing,Unknown,Unknown,Unknown,NA,NA
22694852,8.1,Invasive non-native/alien species/diseases (Felis catus),Ongoing,Majority (50-90%),Causing/Could cause fluctuations,Medium Impact: 6,Felis catus,6
22694852,8.1,Invasive non-native/alien species/diseases (Neovison vison),Ongoing,Majority (50-90%),Causing/Could cause fluctuations,Medium Impact: 6,Neovison vison,6
22694852,8.1,Invasive non-native/alien species/diseases (Unspecified Rattus),Ongoing,Majority (50-90%),Causing/Could cause fluctuations,Medium Impact: 6,Unspecified Rattus,6
22694852,8.1.2,Named species (Felis catus),Ongoing,Majority (50-90%),Causing/Could cause fluctuations,Medium Impact: 6,Felis catus,6
22694852,8.1.2,Named species (Neovison vison),Ongoing,Majority (50-90%),Causing/Could cause fluctuations,Medium Impact: 6,Neovison vison,6
22694852,8.1.2,Named species (Unspecified Rattus),Ongoing,Majority (50-90%),Causing/Could cause fluctuations,Medium Impact: 6,Unspecified Rattus,6
22694852,9.2,Industrial & military effluents,"Past, Likely to Return",Unknown,Rapid Declines,Past Impact,NA,NA
22694852,9.2.1,Oil spills,"Past, Likely to Return",Unknown,Rapid Declines,Past Impact,NA,NA
22694856,5.1,Hunting & trapping terrestrial animals,"Past, Unlikely to Return",Whole (>90%),Unknown,NA,NA,NA
22694856,5.1.1,Intentional use (species is the target),"Past, Unlikely to Return",Whole (>90%),Unknown,NA,NA,NA
22694861,11.1,Habitat shifting & alteration,Future,Whole (>90%),Unknown,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
22694870,5.3,Logging & wood harvesting,Ongoing,Majority (50-90%),Very Rapid Declines,High Impact: 8,NA,8
22694870,5.3.4,Unintentional effects: (large scale) [harvest],Ongoing,Majority (50-90%),Very Rapid Declines,High Impact: 8,NA,8
22694870,5.4,Fishing & harvesting aquatic resources,Ongoing,Whole (>90%),"Slow, Significant Declines",Medium Impact: 7,NA,7
22694870,5.4.4,Unintentional effects: (large scale) [harvest],Ongoing,Whole (>90%),"Slow, Significant Declines",Medium Impact: 7,NA,7
22694870,8.2,Problematic native species/diseases,Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,NA,6
22694870,9.2,Industrial & military effluents,Ongoing,Whole (>90%),"Slow, Significant Declines",Medium Impact: 7,NA,7
22694870,9.2.1,Oil spills,Ongoing,Whole (>90%),"Slow, Significant Declines",Medium Impact: 7,NA,7
22694875,11.1,Habitat shifting & alteration,Ongoing,Whole (>90%),Unknown,NA,NA,NA
22694875,5.4,Fishing & harvesting aquatic resources,Ongoing,Majority (50-90%),"Slow, Significant Declines",NA,NA,NA
22694875,5.4.4,Unintentional effects: (large scale) [harvest],Ongoing,Majority (50-90%),"Slow, Significant Declines",NA,NA,NA
22694875,6.1,Recreational activities,Ongoing,Minority (<50%),"Slow, Significant Declines",NA,NA,NA
22694875,9.2,Industrial & military effluents,"Past, Likely to Return",Minority (<50%),Very Rapid Declines,NA,NA,NA
22694875,9.2.1,Oil spills,"Past, Likely to Return",Minority (<50%),Very Rapid Declines,NA,NA,NA
22694887,5.4,Fishing & harvesting aquatic resources,Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,NA,6
22694887,5.4.4,Unintentional effects: (large scale) [harvest],Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,NA,6
22694887,6.1,Recreational activities,Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,NA,6
22694887,8.1,Invasive non-native/alien species/diseases (Felis catus),Ongoing,Majority (50-90%),Rapid Declines,Medium Impact: 7,Felis catus,7
22694887,8.1,Invasive non-native/alien species/diseases (Peromyscus maniculatus),Ongoing,Majority (50-90%),Rapid Declines,Medium Impact: 7,Peromyscus maniculatus,7
22694887,8.1,Invasive non-native/alien species/diseases (Rattus rattus),Ongoing,Majority (50-90%),Rapid Declines,Medium Impact: 7,Rattus rattus,7
22694887,8.1.2,Named species (Felis catus),Ongoing,Majority (50-90%),Rapid Declines,Medium Impact: 7,Felis catus,7
22694887,8.1.2,Named species (Peromyscus maniculatus),Ongoing,Majority (50-90%),Rapid Declines,Medium Impact: 7,Peromyscus maniculatus,7
22694887,8.1.2,Named species (Rattus rattus),Ongoing,Majority (50-90%),Rapid Declines,Medium Impact: 7,Rattus rattus,7
22694887,9.2,Industrial & military effluents,Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,NA,6
22694887,9.2.1,Oil spills,Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,NA,6
22694887,9.3,Agricultural & forestry effluents,"Past, Unlikely to Return",Majority (50-90%),Unknown,Past Impact,NA,NA
22694887,9.3.3,Herbicides and pesticides,"Past, Unlikely to Return",Majority (50-90%),Unknown,Past Impact,NA,NA
22694896,11.3,Temperature extremes,Ongoing,Unknown,Unknown,NA,NA,NA
22694899,10.1,Volcanoes,Future,Unknown,Unknown,Unknown,NA,NA
22694899,11.1,Habitat shifting & alteration,Future,Majority (50-90%),Unknown,Unknown,NA,NA
22694899,5.4,Fishing & harvesting aquatic resources,Ongoing,Majority (50-90%),Rapid Declines,Medium Impact: 7,NA,7
22694899,5.4.3,Unintentional effects: (subsistence/small scale) [harvest],Ongoing,Majority (50-90%),Rapid Declines,Medium Impact: 7,NA,7
22694899,6.3,Work & other activities,Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,NA,6
22694899,8.1,Invasive non-native/alien species/diseases (Rattus rattus),Ongoing,Minority (<50%),Rapid Declines,Medium Impact: 6,Rattus rattus,6
22694899,8.1.2,Named species (Rattus rattus),Ongoing,Minority (<50%),Rapid Declines,Medium Impact: 6,Rattus rattus,6
22694899,8.2,Problematic native species/diseases,Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,NA,6
22694899,8.2.1,Unspecified species,Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,NA,6
22694899,9.2,Industrial & military effluents,Future,Minority (<50%),"Slow, Significant Declines",Low Impact: 3,NA,3
22694899,9.2.1,Oil spills,Future,Minority (<50%),"Slow, Significant Declines",Low Impact: 3,NA,3
22694903,11.3,Temperature extremes,Ongoing,Majority (50-90%),Causing/Could cause fluctuations,Medium Impact: 6,NA,6
22694903,1.3,Tourism & recreation areas,Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,NA,6
22694903,2.4,Marine & freshwater aquaculture,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,NA,5
22694903,2.4.2,Industrial aquaculture,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,NA,5
22694903,3.3,Renewable energy,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,NA,5
22694903,5.3,Logging & wood harvesting,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,NA,5
22694903,5.3.4,Unintentional effects: (large scale) [harvest],Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,NA,5
22694903,5.4,Fishing & harvesting aquatic resources,Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,NA,6
22694903,5.4.4,Unintentional effects: (large scale) [harvest],Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,NA,6
22694903,6.1,Recreational activities,Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,NA,6
22694903,8.1,Invasive non-native/alien species/diseases (Capra hircus),Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,Capra hircus,6
