loiczid,meow_id,meow_adj
178255,193,31
178256,193,31
178257,193,31
178258,193,31
178259,193,31
178260,193,31
178261,193,31
178262,193,31
178263,193,31
178264,193,31
178265,193,31
178424,209,149
178425,209,149
178426,209,149
178427,209,149
178428,209,149
178429,209,149
178430,209,149
178431,209,149
178440,209,149
178441,209,149
178442,209,149
178443,209,149
178444,209,149
178445,209,149
178446,209,149
178447,209,149
178448,209,149
178449,208,149
178450,208,149
178451,208,88
178452,208,88
178453,208,88
178454,208,88
178455,208,88
178456,208,88
178457,208,88
178458,208,88
178459,208,88
178460,208,88
178461,208,88
178462,208,88
178463,208,88
178464,208,88
178465,208,88
178466,208,88
178467,207,88
178468,207,88
178469,207,88
178470,207,88
178471,207,88
178475,207,88
178476,207,88
178503,203,121
178504,203,121
178505,203,121
178506,203,121
178507,203,121
178508,203,121
178509,203,121
178510,203,121
178511,203,121
178512,203,121
178513,151,25
178514,151,25
178515,151,25
178516,151,25
178517,151,25
178518,151,25
178519,151,25
178520,151,25
178521,151,25
178522,151,25
178523,151,25
178524,151,25
178538,197,139
178539,197,139
178540,197,139
178541,197,139
178542,197,139
178543,197,139
178544,197,139
178545,197,139
178546,197,139
178547,197,139
178548,197,139
178549,196,139
178550,196,139
178551,196,139
178552,196,139
178553,196,139
178554,196,139
178555,196,139
178556,196,139
178557,195,139
178558,195,139
178559,195,139
178560,195,139
178561,195,229
178562,195,229
178563,195,229
178564,195,229
178565,195,229
178566,195,229
178567,195,229
178752,179,117
178753,179,117
178754,179,117
178755,179,117
178756,179,117
178757,179,117
178758,179,117
178759,179,117
178760,179,117
178761,179,117
178762,179,117
178763,179,117
178764,179,117
178765,179,117
178766,179,117
178767,179,117
178768,179,117
178769,179,117
178770,178,117
178771,178,117
178772,178,117
178773,178,117
178774,178,117
178775,178,117
178776,178,117
178804,182,5
178805,182,5
178806,182,5
178813,183,5
178814,183,5
178815,183,5
178816,181,5
178817,181,5
178818,181,5
178819,181,5
178820,181,5
178821,181,5
178822,181,5
178823,181,74
178892,189,33
178893,189,33
178894,189,33
178895,189,33
178896,189,33
178897,189,33
178898,189,33
178899,189,33
178900,189,33
178950,191,31
178951,191,31
178952,191,31
178953,191,31
178954,191,31
178955,191,31
178956,191,31
178957,191,31
178958,192,31
178959,192,31
178961,192,31
178962,192,31
178963,192,31
178964,192,31
178965,192,31
178966,192,31
178967,192,31
178968,192,31
178969,192,31
178970,192,31
178971,192,31
178972,192,31
178973,192,31
178974,192,31
178975,193,31
178976,193,31
178977,193,31
178978,193,31
178979,193,31
178980,193,31
178981,193,31
178982,193,31
178983,193,31
178984,193,31
179144,209,149
179145,209,149
179146,209,149
179147,209,149
179148,209,149
179149,209,149
179150,209,149
179151,209,149
179152,209,149
179158,209,149
179159,209,149
179160,209,149
179161,209,149
179162,209,149
179163,209,149
179164,209,149
179165,209,149
179166,209,149
179167,209,149
179168,209,149
179169,209,149
179170,208,149
179171,208,88
179172,208,88
179173,208,88
179174,208,88
179175,208,88
179176,208,88
179177,208,88
179178,208,88
179179,208,88
179180,208,88
179181,208,88
179182,208,88
179183,208,88
179184,208,88
179185,208,88
179186,208,88
179187,207,88
179188,207,88
179189,207,88
179190,207,88
179191,207,88
179193,207,88
179195,207,88
179196,207,88
179197,207,88
179222,203,121
179223,203,121
179224,203,121
179225,203,121
179226,203,121
179227,203,121
179228,203,121
179229,203,121
179230,203,121
179231,203,121
179234,151,25
179235,151,25
179236,151,25
179237,151,25
179238,151,25
179239,151,25
179240,151,25
179241,151,25
179242,151,25
179243,151,25
179258,197,139
179259,197,139
179260,197,139
179261,197,139
179262,197,139
179263,197,139
179264,197,139
179265,197,139
179266,197,139
179267,197,139
179268,196,139
179269,196,139
179270,196,139
179271,196,139
179272,196,139
179273,196,139
179274,196,139
179275,196,139
179276,196,139
179277,196,139
179278,196,139
179279,195,139
179280,195,139
179281,195,229
179282,195,229
179283,195,229
179284,195,229
179285,195,229
179473,179,117
179474,179,117
179475,179,117
179476,179,117
179477,179,117
179478,179,117
179479,179,117
179480,179,117
179481,179,117
179482,179,117
179483,179,117
179484,179,117
179485,179,117
179486,179,117
179487,179,117
179488,179,117
179489,178,117
179490,178,117
179491,178,117
179492,178,117
179493,178,117
179494,178,117
179495,178,117
179496,178,117
179525,182,5
179526,182,5
179527,182,5
179528,182,5
179529,182,5
179530,182,5
179531,183,5
179532,183,5
179533,183,5
179534,183,5
179535,183,5
179536,183,5
179537,181,5
179538,181,5
179539,181,5
179540,181,5
179541,181,5
179610,189,33
179611,189,33
179612,189,33
179613,189,33
179614,189,33
179615,189,33
179616,189,33
179617,189,33
179618,189,33
179619,189,33
179620,189,33
179621,189,33
179670,191,31
179671,191,31
179672,191,31
179673,191,31
179674,191,31
179675,191,31
179676,191,31
179677,192,31
179678,192,31
179679,192,31
179680,192,31
179681,192,31
179682,192,31
179683,192,31
179684,192,31
179685,192,31
179686,192,31
179687,192,31
179688,192,31
179689,192,31
179690,192,31
179691,192,31
179692,192,31
179693,192,31
179694,192,31
179695,193,31
179696,193,31
179697,193,31
179698,193,31
179699,193,31
179700,193,31
179701,193,31
179702,193,31
179703,193,31
179792,194,143
179793,194,143
179794,194,143
179795,194,143
179796,194,143
179797,194,143
179798,194,143
179799,194,143
179864,209,149
179865,209,149
179866,209,149
179867,209,149
179868,209,149
179869,209,149
179870,209,149
179871,209,149
179872,209,149
179873,209,149
179875,209,149
179877,209,149
179878,209,149
179879,209,149
179880,209,149
179881,209,149
179882,209,149
179883,209,149
179884,209,149
179885,209,149
179886,209,149
179887,209,149
179888,209,149
179889,209,149
179890,209,149
179891,208,88
179892,208,88
179893,208,88
179894,208,88
179895,208,88
179896,208,88
179897,208,88
179898,208,88
179899,208,88
179900,208,88
179901,208,88
179902,208,88
179903,208,88
179904,208,88
179905,208,88
179906,207,88
179907,207,88
179908,207,88
179909,207,88
179910,207,88
179911,207,88
179912,207,88
179913,207,88
179914,207,88
179915,207,88
179942,204,121
179943,204,121
179944,203,121
179945,203,121
179946,203,121
179947,203,121
179948,203,121
179949,203,121
179950,203,121
179951,203,121
179956,151,25
179957,151,25
179958,151,25
179959,151,25
179960,151,25
179961,151,25
179962,151,25
179978,197,139
179979,197,139
179980,197,139
179981,197,139
179982,197,139
179983,197,139
179984,197,139
179985,197,139
179986,199,139
179987,196,139
179988,196,139
179989,196,139
179990,196,139
179991,196,139
179992,196,139
179993,196,139
179994,196,139
179995,196,139
179996,196,139
179997,196,139
179998,196,139
179999,196,139
18e4,196,139
180001,196,229
180002,196,229
180193,179,117
180194,179,117
180195,179,117
180196,179,117
180197,179,117
180198,179,117
180199,179,117
180200,179,117
180201,179,117
180202,179,117
180203,179,117
180204,179,117
180205,179,117
180206,179,209
180207,179,209
180208,179,209
180209,178,209
180210,178,209
180211,178,209
180212,178,209
180213,178,209
180214,178,209
180215,178,209
180216,178,209
180246,182,5
180247,182,5
180248,182,5
180250,183,5
180251,183,5
180252,183,5
180253,183,5
180254,183,5
180255,183,5
180256,183,5
180257,183,5
180258,183,5
180259,181,5
180260,181,5
180261,181,5
180330,189,33
180331,189,33
180332,189,33
180333,189,33
180334,189,33
180335,189,33
180336,189,33
180337,189,33
180338,189,33
180339,189,33
180340,189,33
180341,189,33
180342,189,33
180391,191,31
180392,191,31
180393,191,31
180394,191,31
180395,191,31
180396,192,31
180397,192,31
180398,192,31
180399,192,31
180400,192,31
180401,192,31
180402,192,31
180403,192,31
180404,192,31
180405,192,31
180406,192,31
180407,192,31
180408,192,31
180409,192,31
180410,192,31
180411,192,31
180412,192,31
180413,192,31
180414,192,31
180415,192,31
180416,193,31
180417,193,31
180418,193,31
180419,193,31
180420,193,31
180421,193,31
180422,193,31
180511,194,143
180512,194,143
180513,194,143
180514,194,143
180515,194,143
180516,194,143
180517,194,143
180518,194,143
180519,194,143
180520,194,143
180584,209,149
180585,209,149
180586,209,149
180587,209,149
180588,209,149
180589,209,149
180590,209,149
180591,209,149
180592,209,149
180593,209,149
180594,209,149
180595,209,149
180596,209,149
180597,209,149
180598,209,149
180599,209,149
180600,209,149
180601,209,149
180602,209,149
180603,209,149
180604,209,149
180605,209,149
180606,209,149
180607,209,149
180608,209,149
180609,209,149
180610,209,149
180611,208,149
180612,208,88
180613,208,88
180614,208,88
180615,208,88
180616,208,88
180617,208,88
180618,208,88
180619,208,88
180620,208,88
180622,208,88
180623,208,88
180624,208,88
180625,207,88
180626,207,88
180627,207,88
180628,207,88
180629,207,88
180630,207,88
180631,207,88
180632,207,88
180633,207,88
180634,207,88
180635,207,88
180636,207,88
180637,207,88
180661,204,121
180662,204,121
180663,204,121
180664,204,121
180665,204,121
180666,204,121
180667,203,121
180668,203,121
180669,203,121
180670,203,121
180698,197,139
180699,197,139
180700,197,139
180701,197,139
180702,197,139
180703,197,139
180704,197,139
180705,199,139
180706,199,139
180707,199,139
180708,196,139
180709,196,139
180710,196,139
180711,196,139
180712,196,139
180713,196,139
180714,196,139
180715,196,139
180716,196,139
180717,196,139
180718,196,139
180719,196,139
180720,196,139
180721,196,229
180722,196,229
180723,196,229
180913,179,209
180914,179,209
180915,179,209
180916,179,209
180917,179,209
180918,179,209
180919,179,209
180920,179,209
180921,179,209
180922,179,209
180923,179,209
180924,179,209
180925,179,209
180926,179,209
180927,179,209
180928,178,209
180929,178,209
180930,178,209
180931,178,209
180932,178,209
180933,178,209
180934,178,209
180935,178,209
180966,182,5
180967,182,5
180969,183,5
180970,183,5
180971,183,5
180972,183,5
180973,183,5
180974,183,5
180975,183,5
180976,183,5
180977,183,5
180978,183,5
180979,183,5
180980,181,5
181049,189,33
181050,189,33
181051,189,33
181052,189,33
181053,189,33
181054,189,33
181055,189,33
181056,189,33
181057,189,33
181058,189,33
181059,189,33
181060,189,33
181061,189,33
181062,189,33
181111,191,31
181112,191,31
181113,191,31
181114,191,31
181115,192,31
181116,192,31
181117,192,31
181118,192,31
181119,192,31
181120,192,31
181121,192,31
181122,192,31
181123,192,31
181124,192,31
181125,192,31
181126,192,31
181127,192,31
181128,192,31
181129,192,31
181130,192,31
181131,192,31
181132,192,31
181133,192,31
181134,192,31
181135,192,31
181136,192,31
181137,193,31
181138,193,31
181139,193,31
181140,193,31
181141,193,31
181230,194,143
181231,194,143
181232,194,143
181233,194,143
181234,194,143
181235,194,143
181236,194,143
181237,194,143
181238,194,143
181239,194,143
181240,194,143
181241,194,143
181304,209,149
181305,209,149
181306,209,149
181307,209,149
181308,209,149
181309,209,149
181310,209,149
181311,209,149
181312,209,149
181313,209,149
181314,209,149
181315,209,149
181316,209,149
181317,209,149
181318,209,149
181319,209,149
181320,209,149
181321,209,149
181322,209,149
181323,209,149
181324,209,149
181325,209,149
181326,209,149
181327,209,149
181328,209,149
181329,209,149
181330,209,149
181331,209,149
181332,208,88
181333,208,88
181334,208,88
181335,208,88
181336,208,88
181337,208,88
181344,208,88
181345,207,88
181346,207,88
181347,207,88
181348,207,88
181349,207,88
181350,207,88
181351,207,88
181352,207,88
181353,207,88
181354,207,88
181355,207,88
181356,207,88
181357,206,88
181358,206,88
181359,206,88
181381,204,121
181382,204,121
181383,204,121
181384,204,121
181385,204,121
181386,204,121
181387,204,121
181388,204,121
181389,204,121
181419,197,139
181420,197,139
181421,197,139
181422,197,139
181423,197,139
181424,199,139
181425,199,139
181426,199,139
181427,199,139
181428,199,139
181429,196,139
181430,196,139
181431,196,139
181432,196,139
181433,196,139
181434,196,139
181435,196,139
181436,196,139
181437,196,139
181438,196,139
181439,196,139
181440,196,139
181441,196,229
181442,196,229
181443,196,229
181444,196,229
181634,179,209
181635,179,209
181636,179,209
181637,179,209
181638,179,209
181639,179,209
181640,179,209
181641,179,209
181642,179,209
181643,179,209
181644,179,209
181645,179,209
181646,179,209
181647,178,209
181648,178,209
181649,178,209
181650,178,209
181651,178,209
181652,178,209
181653,178,209
181654,178,209
181655,178,209
181686,182,5
181687,182,5
181688,183,5
181689,183,5
181690,183,5
181691,183,5
181692,183,5
181693,183,5
181694,183,5
181695,183,5
181696,183,5
181697,183,5
181698,183,5
181699,183,5
181769,189,33
181770,189,33
181771,189,33
181772,189,33
181773,189,33
181774,189,33
181775,189,33
181776,189,33
181777,189,33
181778,189,33
181779,189,33
181780,189,33
181781,189,33
181782,189,33
181783,189,33
181832,191,31
181833,191,31
181834,192,31
181835,192,31
181836,192,31
181837,192,31
181838,192,31
181839,192,31
181840,192,31
181841,192,31
181842,192,31
181843,192,31
181844,192,31
181845,192,31
181846,192,31
181847,192,31
181848,192,31
181849,192,31
181850,192,31
181851,192,31
181852,192,31
181853,192,31
181854,192,31
181855,192,31
181856,192,31
181857,193,31
181858,193,31
181859,193,31
181950,194,143
181951,194,143
181952,194,143
181953,194,143
181954,194,143
181955,194,143
181956,194,143
181957,194,143
181958,194,143
181959,194,143
181960,194,143
181961,194,143
181962,194,143
182025,209,149
182026,209,149
182027,209,149
182028,209,149
182029,209,149
182030,209,149
182031,209,149
182032,209,149
182033,209,149
182034,209,149
182035,209,149
182036,209,149
182037,209,149
182038,209,149
182039,209,149
182040,209,149
182041,209,149
182042,209,149
182043,209,149
182044,209,149
182045,209,149
182046,209,149
182047,209,149
182048,209,149
182049,209,149
182050,209,149
182051,209,149
182052,209,149
182053,208,88
182065,207,88
182066,207,88
182067,207,88
182068,207,88
182069,207,88
182070,207,88
182071,207,88
182072,207,88
182073,207,88
182074,207,88
182075,207,88
182076,206,88
182077,206,88
182078,206,88
182079,206,88
182080,206,88
182101,204,121
182102,204,121
182103,204,121
182104,204,121
182105,204,121
182106,204,121
182107,204,121
182108,204,121
182109,204,121
182139,197,139
182140,197,139
182141,197,139
182142,197,139
182143,199,139
182144,199,139
182145,199,139
182146,199,139
182147,199,139
182148,199,139
182149,199,139
182150,196,139
182151,196,139
182152,196,139
182153,196,139
182154,196,139
182155,196,139
182156,196,139
182157,196,139
182158,196,139
182159,196,139
182160,196,139
182161,196,229
182162,196,229
182163,196,229
182164,196,229
182355,179,209
182356,179,209
182357,179,209
182358,179,209
182359,179,209
182360,179,209
182361,179,209
182362,179,209
182363,179,209
182364,179,209
182365,179,209
182366,179,209
182367,178,209
182368,178,209
182369,178,209
182370,178,209
182371,178,209
182372,178,209
182373,178,209
182374,178,209
182375,178,209
182407,183,5
182408,183,5
182409,183,5
182410,183,5
182411,183,5
182412,183,5
182413,183,5
182414,183,5
182415,183,5
182416,183,5
182417,183,5
182418,183,5
182489,189,33
182490,189,33
182491,189,33
182492,189,33
182493,189,33
182494,189,33
182495,189,33
182496,189,33
182497,189,33
182498,189,33
182499,189,33
182500,189,33
182501,189,33
182502,189,33
182503,189,33
182504,189,33
182552,191,31
182553,192,31
182554,192,31
182555,192,31
182556,192,31
182557,192,31
182558,192,31
182559,192,31
182560,192,31
182561,192,31
182562,192,31
182563,192,31
182564,192,31
182565,192,31
182566,192,31
182567,192,31
182568,192,31
182569,192,31
182570,192,31
182571,192,31
182572,192,31
182573,192,31
182574,192,31
182575,192,31
182576,192,31
182577,192,31
182578,193,31
182669,194,143
182670,194,143
182671,194,143
182672,194,143
182673,194,143
182674,194,143
182675,194,143
182676,194,143
182677,194,143
182678,194,143
182679,194,143
182680,194,143
182681,194,143
182682,194,143
182746,209,149
182747,209,149
182748,209,149
182749,209,149
182750,209,149
182751,209,149
182752,209,149
182753,209,149
182754,209,149
182755,209,149
182756,209,149
182757,209,149
182758,209,149
182759,209,149
182760,209,149
182761,209,149
182762,209,149
182763,209,149
182764,209,149
182765,209,149
182766,209,149
182767,209,149
182768,209,149
182769,209,149
182770,209,149
182771,209,149
182772,209,149
182785,207,88
182786,207,88
182787,207,88
182788,207,88
182789,207,88
182790,207,88
182791,207,88
182792,207,88
182793,207,88
182794,206,88
182795,206,88
182797,206,88
182798,206,88
182799,206,88
182800,206,88
182820,204,121
182821,204,121
182822,204,121
182823,204,121
182824,204,121
182825,204,121
182826,204,121
182827,204,121
182828,204,121
182860,197,139
182861,197,139
182862,199,139
182863,199,139
182864,199,139
182865,199,139
182866,199,139
182867,199,139
182868,199,139
182869,199,139
182870,196,139
182871,196,139
182872,196,139
182873,196,139
182874,196,139
182875,196,139
182876,196,139
182877,196,139
182878,196,139
182879,196,139
182880,196,139
182881,196,1
182882,196,1
182883,196,1
182884,196,1
182885,196,1
183077,179,209
183078,179,209
183079,179,209
183080,179,209
183081,179,209
183082,179,209
183083,179,209
183087,178,209
183088,178,209
183089,178,209
183090,178,209
183091,178,209
183092,178,209
183093,178,209
183126,183,5
183127,183,5
183128,183,5
183129,183,5
183130,183,5
183131,183,5
183132,183,5
183133,183,5
183134,183,5
183135,183,5
183136,183,5
183137,183,5
183209,189,33
183210,189,33
183211,189,33
183212,189,33
183213,189,33
183214,189,33
183215,189,33
183216,189,33
183217,189,33
183218,189,33
183219,189,33
183220,189,33
183221,189,157
183222,189,157
183223,189,157
183224,189,157
183225,189,157
183273,192,31
183274,192,31
183275,192,31
183276,192,31
183277,192,31
183278,192,31
183279,192,31
183280,192,31
183281,192,31
183282,192,31
183283,192,31
183284,192,31
183285,192,31
183286,192,31
183287,192,31
183288,192,31
183289,192,31
183290,192,31
183291,192,31
183292,192,31
183293,192,31
183294,192,31
183295,192,31
183389,194,143
183390,194,143
183391,194,143
183392,194,143
183393,194,143
183394,194,143
183395,194,143
183396,194,143
183397,194,143
183398,194,143
183399,194,143
183400,194,143
183401,194,143
183402,194,143
183467,209,149
183468,209,149
183469,209,149
183470,209,149
183471,209,149
183472,209,149
183473,209,149
183474,209,149
183475,209,149
183476,209,149
183477,209,149
183478,209,149
183479,209,149
183480,209,149
183481,209,149
183482,209,149
183483,209,149
183484,209,149
183485,209,149
183486,209,149
183487,209,149
183488,209,149
183489,209,149
183490,209,149
183506,207,88
183507,207,88
183508,207,88
183509,207,88
183510,207,88
183511,207,88
183512,206,88
183513,206,88
183514,206,88
183515,206,88
183516,206,88
183517,206,88
183518,206,88
183519,206,88
183520,206,88
183521,206,88
183540,204,121
183541,204,121
183542,204,121
183543,204,121
183544,204,121
183545,204,121
183546,204,121
183547,204,121
183548,204,121
183581,199,139
183582,199,139
183583,199,139
183584,199,139
183585,199,139
183586,199,139
183587,199,139
183588,199,139
183589,199,139
183590,199,139
183591,196,139
183592,196,139
183593,196,139
183594,196,139
183595,196,139
183596,196,139
183597,196,139
183598,196,139
183599,196,139
183600,196,139
183601,196,1
183602,196,1
183603,196,1
183604,196,1
183807,178,209
183808,178,209
183809,178,209
183810,178,209
183811,178,209
183812,178,209
183813,178,209
183814,178,209
183846,183,5
183847,183,5
183848,183,5
183849,183,5
183850,183,5
183851,183,5
183852,183,5
183853,183,5
183854,183,5
183855,183,5
183856,183,5
183929,189,33
183930,189,33
183931,189,33
183932,189,33
183933,189,33
183934,189,157
183935,189,157
183936,189,157
183937,189,157
183938,189,157
183939,189,157
183940,189,157
183941,189,157
183942,189,157
183943,189,157
183944,189,157
183945,189,157
183946,189,157
183995,192,31
183996,192,31
183997,192,31
183998,192,31
183999,192,31
184e3,192,31
184001,192,31
184002,192,31
184003,192,31
184004,192,31
184005,192,31
184006,192,31
184009,192,31
184010,192,31
184011,192,31
184109,194,143
184110,194,143
184111,194,143
184112,194,143
184113,194,143
184114,194,143
184115,194,143
184116,194,143
184117,194,143
184118,194,143
184119,194,143
184120,194,143
184121,194,143
184122,194,143
184189,209,149
184190,209,149
184191,209,149
184192,209,149
184193,209,149
184194,209,149
184195,209,149
184196,209,149
184197,209,149
184198,209,149
184199,209,149
184200,209,149
184201,209,149
184202,209,149
184228,207,88
184229,207,88
184230,206,88
184231,206,88
184232,206,88
184233,206,88
184234,206,88
184235,206,88
184236,206,88
184237,206,88
184238,206,88
184239,206,88
184240,206,88
184241,206,121
184242,206,121
184256,204,121
184257,204,121
184258,204,121
184259,204,121
184260,204,121
184261,204,121
184262,204,121
184263,204,121
184264,204,121
184265,204,121
184266,204,121
184267,204,121
184302,199,139
184303,199,139
184304,199,139
184305,199,139
184306,199,139
184307,199,139
184308,199,139
184309,199,139
184310,199,139
184312,196,139
184313,196,139
184314,196,139
184315,196,139
184316,196,139
184317,196,139
184318,196,139
184319,196,139
184320,196,139
184321,196,1
184322,196,1
184323,196,1
184324,196,1
184527,178,209
184528,178,209
184529,178,209
184530,178,209
184531,178,209
184532,178,209
184533,178,209
184534,178,209
184564,183,5
184565,183,5
184566,183,5
184567,183,5
184568,183,5
184569,183,5
184570,183,5
184571,183,5
184572,183,5
184573,183,5
184649,189,157
184650,189,157
184651,189,157
184652,189,157
184653,189,157
184654,189,157
184655,189,157
184656,189,157
184657,189,157
184658,189,157
184659,189,157
184660,189,157
184661,189,157
184662,189,157
184663,189,157
184664,189,157
184665,189,157
184666,189,157
184667,189,157
184668,189,157
184669,189,157
184718,192,31
184719,192,31
184720,192,31
184721,192,31
184722,192,31
184829,194,141
184830,194,141
184831,194,141
184832,194,141
184833,194,141
184834,194,141
184835,194,141
184836,194,141
184837,194,141
184838,194,141
184839,194,141
184840,194,141
184841,194,141
184842,194,141
184911,209,149
184912,209,149
184913,209,149
184914,209,149
184915,209,149
184916,209,149
184917,209,149
184918,209,149
184919,209,149
184920,209,149
184948,206,88
184949,206,88
184950,206,88
184951,206,88
184952,206,88
184953,206,88
184954,206,88
184955,206,88
184956,206,88
184957,206,88
184958,206,88
184959,206,121
184960,206,121
184961,206,121
184962,206,121
184963,206,121
184964,206,121
184965,206,121
184966,206,121
184969,205,121
184970,205,121
184971,205,121
184975,204,121
184976,204,121
184977,204,121
184978,204,121
184979,204,121
184980,204,121
184981,204,121
184982,204,121
184983,204,121
184984,204,121
184985,204,121
184986,204,121
184987,204,121
185020,199,165
185021,199,165
185022,199,165
185023,199,165
185024,199,165
185025,199,165
185026,199,165
185027,199,165
185028,199,165
185029,199,165
185030,199,165
185037,196,139
185038,196,139
185039,196,139
185040,196,139
185041,196,1
185042,196,1
185043,196,1
185044,196,1
185247,178,209
185248,178,209
185249,178,209
185250,178,209
185251,178,209
185252,178,209
185253,178,209
185254,178,209
185276,183,5
185277,183,5
185278,183,5
185279,183,5
185280,183,5
185281,183,5
185282,183,5
185283,183,5
185284,183,5
185285,183,5
185286,183,5
185287,183,5
185288,183,5
185289,183,5
185290,183,5
185291,183,5
185292,183,5
185293,183,5
185369,189,157
185370,189,157
185371,189,157
185372,189,157
185373,189,157
185374,189,157
185375,189,157
185376,189,157
185377,189,157
185378,189,157
185379,189,157
185380,189,157
185381,189,157
185382,189,157
185383,189,157
185384,189,157
185385,189,157
185386,189,157
185387,189,157
185388,189,157
185389,189,157
185390,189,157
185391,189,157
185392,189,157
185549,194,141
185550,194,141
185551,194,141
185552,194,141
185553,194,141
185554,194,141
185555,194,141
185556,194,141
185557,194,141
185558,194,141
185559,194,141
185560,194,141
185561,194,141
185562,194,141
185669,206,88
185670,206,88
185671,206,88
185672,206,88
185673,206,88
185674,206,88
185675,206,88
185676,206,88
185677,206,121
185678,206,121
185679,206,121
185680,206,121
185681,206,121
185682,206,121
185683,206,121
185684,206,121
185685,206,121
185686,206,121
185687,206,121
185688,205,121
185689,205,121
185690,205,121
185691,205,121
185692,205,121
185693,204,121
185694,204,121
185695,204,121
185696,204,121
185697,204,121
185698,204,121
185699,204,121
185700,204,121
185701,204,121
185702,204,121
185703,204,121
185704,204,121
185705,204,121
185706,204,121
185707,204,121
185739,199,165
185740,199,165
185741,199,165
185742,199,165
185743,199,165
185744,199,165
185745,199,165
185746,199,165
185747,199,165
185748,199,165
185749,199,165
185756,196,165
185757,196,165
185758,196,165
185759,196,165
185760,196,165
185761,196,1
185762,196,1
185763,196,1
185764,196,1
185967,178,209
185968,178,209
185969,178,209
185970,178,209
185971,178,209
185972,178,209
185973,178,209
185974,178,209
185996,183,5
185997,183,5
185998,183,5
185999,183,5
186e3,183,5
186001,183,5
186002,183,5
186003,183,5
186004,183,5
186005,183,5
186006,183,5
186007,183,5
186008,183,5
186009,183,5
186010,183,5
186011,183,5
186012,183,5
186090,189,157
186091,189,157
186092,189,157
186093,189,157
186094,189,157
186095,189,157
186096,189,157
186097,189,157
186098,189,157
186099,189,157
186100,189,157
186101,189,157
186102,189,157
186103,189,157
186104,189,157
186105,189,157
186106,189,157
186107,189,157
186108,189,157
186109,189,157
186110,189,157
186111,189,157
186112,189,157
186113,189,157
186114,189,89
186115,189,89
186269,194,141
186270,194,141
186271,194,141
186272,194,141
186273,194,141
186274,194,141
186275,194,141
186276,194,141
186277,194,141
186278,194,141
186279,194,141
186280,194,141
186281,194,141
186282,194,141
186391,206,88
186392,206,88
186393,206,88
186394,206,88
186395,206,88
186396,206,121
186397,206,121
186398,206,121
186399,206,121
186400,206,121
186401,206,121
186402,206,121
186403,206,121
186404,206,121
186405,206,121
186406,206,121
186407,206,121
186408,205,121
186409,205,121
186410,205,121
186411,205,121
186412,205,121
186413,204,121
186414,204,121
186415,204,121
186416,204,121
186417,204,121
186418,204,121
186419,204,121
186420,204,121
186421,204,121
186422,204,121
186423,204,121
186424,204,121
186425,204,121
186426,204,121
186459,199,165
186460,199,165
186461,199,165
186462,199,165
186463,199,165
186464,199,165
186465,199,165
186466,199,165
186468,199,165
186469,199,165
186475,199,165
186476,199,165
186477,199,165
186478,196,165
186479,196,165
186480,196,165
186481,196,1
186482,196,1
186483,196,1
186484,196,1
186686,178,209
186687,178,209
186688,178,209
186689,178,209
186690,178,209
186691,178,209
186692,178,209
186693,178,209
186694,178,209
186716,183,5
186717,183,5
186718,183,5
186719,183,5
186720,183,5
186721,183,5
186722,183,5
186723,183,5
186724,183,5
186725,183,5
186726,183,5
186727,183,5
186728,183,5
186729,183,5
186730,183,5
186731,183,5
186732,183,5
186810,189,157
186811,189,157
186812,189,157
186813,189,157
186814,189,157
186815,189,157
186816,189,157
186817,189,157
186818,189,157
186819,189,157
186820,189,157
186821,189,157
186822,189,157
186823,189,157
186824,189,157
186825,189,157
186826,189,157
186827,189,157
186828,189,157
186829,189,157
186830,189,157
186831,189,157
186832,189,89
186833,189,89
186834,189,89
186835,189,89
186836,189,89
186837,189,89
186989,194,141
186990,194,141
186991,194,141
186992,194,141
186993,194,141
186994,194,141
186995,194,141
186996,194,141
186997,194,141
186998,194,141
186999,194,141
187e3,194,141
187001,194,141
187002,194,141
187115,206,121
187116,206,121
187117,206,121
187118,206,121
187119,206,121
187120,206,121
187121,206,121
187122,206,121
187123,206,121
187124,206,121
187125,206,121
187126,206,121
187127,206,121
187128,206,121
187129,206,121
187130,205,121
187131,205,121
187132,205,121
187133,205,121
187134,205,121
187135,204,121
187136,204,121
187137,204,121
187138,204,121
187139,204,121
187140,204,121
187141,204,121
187142,204,121
187143,204,121
187144,204,121
187145,204,121
187146,204,121
187178,199,165
187179,199,165
187180,199,165
187181,199,165
187182,199,165
187183,199,165
187184,199,165
187185,199,165
187186,199,165
187187,199,165
187188,199,165
187189,199,165
187190,199,165
187191,199,165
187194,199,165
187195,199,165
187196,199,165
187197,199,165
187198,199,165
187199,199,165
187200,196,165
187201,199,1
187202,199,1
187203,196,1
187206,198,1
187207,198,1
187208,198,1
187209,198,1
187406,178,209
187407,178,209
187408,178,209
187409,178,209
187410,178,209
187411,178,209
187412,178,209
187413,178,209
187436,183,5
187437,183,5
187438,183,5
187439,183,5
187440,183,5
187441,183,5
187442,183,5
187443,183,5
187444,183,5
187445,183,5
187446,183,5
187447,183,5
187448,183,5
187449,183,5
187450,183,5
187451,183,5
187531,189,157
187532,189,157
187533,189,157
187534,189,157
187535,189,157
187536,189,157
187537,189,157
187538,189,157
187539,189,157
187540,189,157
187541,189,157
187542,189,157
187543,189,157
187544,189,157
187545,189,157
187546,189,157
187547,189,157
187548,189,157
187549,189,157
187550,189,89
187551,189,89
187552,189,89
187553,189,89
187554,189,89
187555,189,89
187556,189,89
187557,189,89
