loiczid,n_spp,mean_trend
204076,3,-0.010076666666666666
204077,3,-0.010076666666666666
204078,3,-0.010076666666666666
204079,3,-0.010076666666666666
204080,5,-0.010914
204081,5,-0.010914
204082,5,-0.010914
204083,5,-0.010914
204084,5,-0.010914
204085,5,-0.010914
204086,5,-0.010914
204087,5,-0.010914
204088,5,-0.010914
204089,5,-0.010914
204090,5,-0.010914
204091,5,-0.010914
204092,5,-0.010914
204093,5,-0.010914
204094,5,-0.010914
204095,5,-0.010914
204096,5,-0.010914
204097,5,-0.010914
204098,5,-0.010914
204099,5,-0.010914
204100,5,-0.010914
204101,5,-0.010914
204102,6,-0.009095
204103,6,-0.009095
204104,6,-0.009095
204105,6,-0.009095
204106,6,-0.009095
204107,6,-0.009095
204108,6,-0.009095
204109,6,-0.009095
204110,6,-0.009095
204111,6,-0.009095
204112,6,-0.009095
204113,6,-0.009095
204114,6,-0.009095
204115,6,-0.009095
204116,6,-0.009095
204117,6,-0.009095
204118,6,-0.009095
204119,6,-0.009095
204120,6,-0.009095
204121,6,-0.009095
204122,6,-0.009095
204123,9,-0.0037822222222222224
204124,6,-0.009095
204125,5,-0.010914
204126,6,-0.009095
204127,6,-0.009095
204128,6,-0.009095
204129,6,-0.009095
204130,5,-0.010914
204131,5,-0.010914
204132,5,-0.010914
204133,5,-0.010914
204134,5,-0.010914
204135,5,-0.010914
204136,5,-0.010914
204137,5,-0.010914
204138,5,-0.010914
204139,5,-0.010914
204140,5,-0.010914
204141,5,-0.010914
204142,5,-0.010914
204143,6,-0.009095
204144,6,-0.009095
204145,6,-0.009095
204146,6,-0.009095
204147,6,-0.009095
204148,6,-0.009095
204149,6,-0.009095
204150,6,-0.009095
204151,6,-0.009095
204152,6,-0.009095
204153,6,-0.009095
204154,5,-0.010914
204155,6,-0.009095
204156,5,-0.010914
204157,6,-0.009095
204158,5,-0.010914
204159,5,-0.010914
204160,5,-0.010914
204161,5,-0.010914
204162,5,-0.010914
204163,5,-0.010914
204164,5,-0.010914
204165,5,-0.010914
204166,5,-0.010914
204167,5,-0.010914
204168,5,-0.010914
204169,5,-0.010914
204170,5,-0.010914
204171,5,-0.010914
204172,5,-0.010914
204173,5,-0.010914
204174,5,-0.010914
204175,5,-0.010914
204176,5,-0.010914
204177,5,-0.010914
204178,3,-0.010076666666666666
204179,3,-0.010076666666666666
204180,3,-0.010076666666666666
204181,5,-0.010914
204182,3,-0.010076666666666666
204183,3,-0.010076666666666666
204184,3,-0.010076666666666666
204185,3,-0.010076666666666666
204186,3,-0.010076666666666666
204187,3,-0.010076666666666666
204188,3,-0.010076666666666666
204189,3,-0.010076666666666666
204190,3,-0.010076666666666666
204191,3,-0.010076666666666666
204192,3,-0.010076666666666666
204193,3,-0.010076666666666666
204194,3,-0.010076666666666666
204195,5,-0.010914
204196,5,-0.010914
204197,5,-0.010914
204198,5,-0.010914
204199,5,-0.010914
204200,5,-0.010914
204201,5,-0.010914
204202,6,-0.009095
204203,6,-0.009095
204204,6,-0.009095
204205,6,-0.009095
204206,6,-0.009095
204207,6,-0.009095
204208,6,-0.009095
204209,6,-0.009095
204210,5,-0.010914
204211,5,-0.010914
204212,5,-0.010914
204213,5,-0.010914
204214,5,-0.010914
204215,5,-0.010914
204216,5,-0.010914
204217,5,-0.010914
204218,3,-0.010076666666666666
204219,3,-0.010076666666666666
204220,3,-0.010076666666666666
204221,3,-0.010076666666666666
204222,3,-0.010076666666666666
204223,3,-0.010076666666666666
204224,3,-0.010076666666666666
204225,3,-0.010076666666666666
204226,3,-0.010076666666666666
204227,3,-0.010076666666666666
204228,5,-0.010914
204229,5,-0.010914
204230,5,-0.010914
204231,5,-0.010914
204232,5,-0.010914
204233,5,-0.010914
204234,5,-0.010914
204235,3,-0.010076666666666666
204236,3,-0.010076666666666666
204237,3,-0.010076666666666666
204238,3,-0.010076666666666666
204239,3,-0.010076666666666666
204240,3,-0.010076666666666666
204241,3,-0.010076666666666666
204242,3,-0.010076666666666666
204243,3,-0.010076666666666666
204244,3,-0.010076666666666666
204245,3,-0.010076666666666666
204246,3,-0.010076666666666666
204247,3,-0.010076666666666666
204248,3,-0.010076666666666666
204249,5,-0.010914
204250,5,-0.010914
204251,5,-0.010914
204252,5,-0.010914
204253,5,-0.010914
204254,5,-0.010914
204255,6,-0.009095
204256,5,-0.010914
204257,5,-0.010914
204258,5,-0.010914
204259,6,-0.009095
204260,7,-0.007795714285714286
204261,11,-0.002560909090909091
204262,13,-0.002166923076923077
204263,16,-0.001386875
204264,13,-0.002166923076923077
204265,12,-0.0028116666666666667
204266,12,-0.0023475
204267,11,-0.002560909090909091
204268,11,-0.002560909090909091
204269,9,-0.00313
204270,11,-0.002560909090909091
204271,11,-0.002560909090909091
204272,12,-0.0023475
204273,18,-0.002768888888888889
204274,19,-0.0026231578947368424
204275,11,-0.002560909090909091
204276,7,-0.007795714285714286
204277,5,-0.010914
204278,5,-0.010914
204279,5,-0.010914
204280,5,-0.010914
204281,5,-0.010914
204282,5,-0.010914
204283,5,-0.010914
204284,5,-0.010914
204285,5,-0.010914
204286,5,-0.010914
204287,5,-0.010914
204288,5,-0.010914
204289,5,-0.010914
204290,5,-0.010914
204291,5,-0.010914
204292,5,-0.010914
204293,5,-0.010914
204294,5,-0.010914
204295,6,-0.008528333333333334
204296,6,-0.008528333333333334
204297,6,-0.008528333333333334
204298,6,-0.008528333333333334
204299,6,-0.008528333333333334
204300,6,-0.008528333333333334
204301,6,-0.008528333333333334
204302,6,-0.008528333333333334
204303,6,-0.008528333333333334
204304,6,-0.008528333333333334
204305,6,-0.008528333333333334
204306,6,-0.008528333333333334
204307,6,-0.008528333333333334
204308,6,-0.008528333333333334
204309,6,-0.008528333333333334
204310,6,-0.008528333333333334
204311,6,-0.008528333333333334
204312,6,-0.008528333333333334
204313,6,-0.008528333333333334
204314,6,-0.008528333333333334
204315,5,-0.010914
204316,5,-0.010914
204317,5,-0.010914
204318,5,-0.010914
204319,5,-0.010914
204320,5,-0.010914
204321,5,-0.010914
204322,5,-0.010914
204323,5,-0.010914
204324,5,-0.010914
204325,5,-0.010914
204326,5,-0.010914
204327,5,-0.010914
204328,5,-0.010914
204329,5,-0.010914
204330,5,-0.010914
204331,5,-0.010914
204332,5,-0.010914
204333,5,-0.010914
204334,5,-0.010914
204335,5,-0.010914
204336,5,-0.010914
204337,5,-0.010914
204338,5,-0.010914
204339,5,-0.010914
204340,5,-0.010914
204341,5,-0.010914
204342,5,-0.010914
204343,5,-0.010914
204344,5,-0.010914
204345,5,-0.010914
204346,5,-0.010914
204347,5,-0.010914
204348,5,-0.010914
204349,5,-0.010914
204350,5,-0.010914
204351,5,-0.010914
204352,5,-0.010914
204353,5,-0.010914
204354,5,-0.010914
204355,5,-0.010914
204356,5,-0.010914
204357,5,-0.010914
204358,6,-0.008528333333333334
204359,5,-0.010914
204360,5,-0.010914
204361,5,-0.010914
204362,5,-0.010914
204363,5,-0.010914
204364,5,-0.010914
204365,5,-0.010914
204366,6,-0.008528333333333334
204367,5,-0.010914
204368,5,-0.010914
204369,5,-0.010914
204370,6,-0.008528333333333334
204371,5,-0.010914
204372,5,-0.010914
204373,5,-0.010914
204374,5,-0.010914
204375,5,-0.010914
204376,5,-0.010914
204377,5,-0.010914
204378,5,-0.010914
204379,5,-0.010914
204380,5,-0.010914
204381,5,-0.010914
204382,5,-0.010914
204383,5,-0.010914
204384,5,-0.010914
204385,5,-0.010914
204386,5,-0.010914
204387,5,-0.010914
204388,5,-0.010914
204389,5,-0.010914
204390,5,-0.010914
204391,5,-0.010914
204392,5,-0.010914
204393,5,-0.010914
204394,5,-0.010914
204395,5,-0.010914
204396,5,-0.010914
204397,6,-0.009095
204398,7,-0.007795714285714286
204399,6,-0.009095
204400,6,-0.009095
204401,5,-0.010914
204402,5,-0.010914
204403,5,-0.010914
204404,5,-0.010914
204405,5,-0.010914
204406,5,-0.010914
204407,5,-0.010914
204408,5,-0.010914
204409,5,-0.010914
204410,5,-0.010914
204411,7,-0.006934285714285714
204412,6,-0.008656666666666667
204413,6,-0.008656666666666667
204414,7,-0.006934285714285714
204415,8,-0.0060675
204416,7,-0.006934285714285714
204417,8,-0.0060675
204418,7,-0.006934285714285714
204419,8,-0.0060675
204420,8,-0.0060675
204421,8,-0.0060675
204422,8,-0.0060675
204423,8,-0.0060675
204424,8,-0.0060675
204425,8,-0.0060675
204426,7,-0.006934285714285714
204427,7,-0.006934285714285714
204428,5,-0.00484
204429,6,-0.004033333333333333
204430,6,-0.004033333333333333
204431,6,-0.004033333333333333
204432,8,-0.0060675
204433,8,-0.0060675
204434,7,-0.00742
204435,8,-0.0060675
204436,8,-0.0060675
204437,8,-0.0060675
204438,8,-0.0060675
204439,9,-0.005393333333333333
204440,9,-0.005393333333333333
204441,9,-0.005393333333333333
204442,9,-0.005393333333333333
204443,14,-0.0018364285714285715
204444,10,-0.004854
204445,10,-0.004854
204446,10,-0.004854
204447,10,-0.004854
204448,9,-0.005393333333333333
204449,9,-0.005393333333333333
204450,9,-0.005393333333333333
204451,10,-0.004854
204452,16,-0.001606875
204453,17,-0.0015123529411764708
204454,21,-9.561904761904763e-4
204455,18,-0.0013044444444444444
204456,18,-0.00093000000000000005
204457,18,-0.00093000000000000005
204458,20,-0.0010040000000000001
204459,21,-3.9761904761904764e-4
204460,20,-4.175e-4
204461,20,-0.0010040000000000001
204462,19,-0.001056842105263158
204463,17,-0.0013811764705882353
204464,18,-0.0011155555555555556
204465,17,-0.0011811764705882354
204466,18,-0.0011155555555555556
204467,16,-0.001255
204468,15,-0.0014873333333333333
204469,16,-0.00168
204470,12,-0.0033891666666666666
204471,10,-0.004854
204472,8,-0.0060675
204473,6,-0.004033333333333333
204474,6,-0.004033333333333333
204475,5,-0.00484
204476,5,-0.00484
204477,6,-0.004033333333333333
204478,6,-0.004033333333333333
204479,6,-0.004033333333333333
204480,6,-0.004033333333333333
204481,6,-0.004033333333333333
204482,6,-0.004033333333333333
204483,6,-0.004033333333333333
204484,6,-0.004033333333333333
204485,6,-0.004033333333333333
204486,6,-0.004033333333333333
204487,7,-0.003457142857142857
204488,7,-0.003457142857142857
204489,7,-0.003457142857142857
204490,7,-0.003457142857142857
204491,7,-0.003457142857142857
204492,7,-0.003457142857142857
204493,7,-0.003457142857142857
204494,7,-0.003457142857142857
204495,7,-0.003457142857142857
204496,7,-0.003457142857142857
204497,6,-0.004033333333333333
204498,6,-0.004033333333333333
204499,6,-0.004033333333333333
204500,6,-0.004033333333333333
204501,6,-0.004033333333333333
204502,6,-0.004033333333333333
204503,6,-0.004033333333333333
204504,6,-0.004033333333333333
204505,6,-0.004033333333333333
204506,6,-0.004033333333333333
204507,6,-0.004033333333333333
204508,6,-0.004033333333333333
204509,6,-0.004033333333333333
204510,6,-0.004033333333333333
204511,6,-0.004033333333333333
204512,6,-0.004033333333333333
204513,6,-0.004033333333333333
204514,6,-0.004033333333333333
204515,6,-0.004033333333333333
204516,6,-0.004033333333333333
204517,6,-0.004033333333333333
204518,6,-0.004033333333333333
204519,6,-0.004033333333333333
204520,6,-0.004033333333333333
204521,6,-0.004033333333333333
204522,8,-0.0060675
204523,8,-0.0060675
204524,8,-0.0060675
204525,8,-0.0060675
204526,8,-0.0060675
204527,8,-0.0060675
204528,6,-0.004033333333333333
204529,6,-0.004033333333333333
204530,6,-0.004033333333333333
204531,8,-0.0060675
204532,8,-0.0060675
204533,8,-0.0060675
204534,8,-0.0060675
204535,8,-0.0060675
204536,8,-0.0060675
204537,6,-0.004033333333333333
204538,6,-0.004033333333333333
204539,6,-0.004033333333333333
204540,6,-0.004033333333333333
204541,6,-0.004033333333333333
204542,6,-0.004033333333333333
204543,8,-0.0060675
204544,8,-0.0060675
204545,8,-0.0060675
204546,8,-0.0060675
204547,8,-0.0060675
204548,8,-0.0060675
204549,8,-0.0060675
204550,8,-0.0060675
204551,8,-0.0060675
204552,8,-0.0060675
204553,8,-0.0060675
204554,8,-0.0060675
204555,9,-0.005393333333333333
204556,10,-0.004854
204557,9,-0.005393333333333333
204558,8,-0.0060675
204559,8,-0.0060675
204560,8,-0.0060675
204561,8,-0.0060675
204562,8,-0.0060675
204563,8,-0.0060675
204564,8,-0.0060675
204565,5,-0.00484
204566,7,-0.006934285714285714
204567,7,-0.006934285714285714
204568,7,-0.006934285714285714
204569,7,-0.006934285714285714
204570,7,-0.006934285714285714
204571,7,-0.006934285714285714
204572,7,-0.006934285714285714
204573,7,-0.006934285714285714
204574,7,-0.006934285714285714
204575,7,-0.006934285714285714
204576,7,-0.006934285714285714
204577,7,-0.006934285714285714
204578,7,-0.006934285714285714
204579,7,-0.006934285714285714
204580,7,-0.006934285714285714
204581,7,-0.006934285714285714
204582,8,-0.0060675
204583,8,-0.0060675
204584,8,-0.0060675
204585,8,-0.0060675
204586,9,-0.005393333333333333
204587,9,-0.005393333333333333
204588,8,-0.0060675
204589,7,-0.006934285714285714
204590,7,-0.006934285714285714
204591,8,-0.0060675
204592,8,-0.0060675
204593,8,-0.0060675
204594,8,-0.0060675
204595,7,-0.0073100000000000005
204596,7,-0.0073100000000000005
204597,7,-0.0073100000000000005
204598,7,-0.0073100000000000005
204599,7,-0.0073100000000000005
204600,7,-0.0073100000000000005
204601,6,-0.008528333333333334
204602,6,-0.008528333333333334
204603,6,-0.008528333333333334
204604,6,-0.008528333333333334
204605,6,-0.008528333333333334
204606,6,-0.008528333333333334
204607,6,-0.008528333333333334
204608,6,-0.008528333333333334
204609,6,-0.008528333333333334
204610,6,-0.008528333333333334
204611,6,-0.008528333333333334
204612,6,-0.008528333333333334
204613,6,-0.008528333333333334
204614,6,-0.008528333333333334
204615,7,-0.006934285714285714
204616,7,-0.006934285714285714
204617,7,-0.006934285714285714
204618,7,-0.006934285714285714
204619,7,-0.006934285714285714
204620,7,-0.006934285714285714
204621,7,-0.006934285714285714
204622,6,-0.008528333333333334
204623,7,-0.006934285714285714
204624,6,-0.008528333333333334
204625,6,-0.008528333333333334
204626,6,-0.008528333333333334
204627,6,-0.008528333333333334
204628,6,-0.008528333333333334
204629,6,-0.008528333333333334
204630,6,-0.008528333333333334
204631,6,-0.008528333333333334
204632,6,-0.008528333333333334
204633,6,-0.008528333333333334
204634,6,-0.008528333333333334
204635,6,-0.008528333333333334
204636,5,-0.005366
204637,6,-0.008528333333333334
204638,6,-0.008528333333333334
204639,6,-0.008528333333333334
204640,5,-0.005366
204641,6,-0.008528333333333334
204642,5,-0.005366
204643,4,-0.0067075
204644,4,-0.0067075
204645,4,-0.0067075
204646,4,-0.0067075
204647,4,-0.0067075
204648,4,-0.0067075
204649,4,-0.0067075
204650,4,-0.0067075
204651,4,-0.0067075
204652,4,-0.0067075
204653,4,-0.0067075
204654,4,-0.0067075
204655,4,-0.0067075
204656,4,-0.0067075
204657,4,-0.0067075
204658,4,-0.0067075
204659,4,-0.0067075
204660,4,-0.0067075
204661,4,-0.0067075
204662,4,-0.0067075
204663,4,-0.0067075
204664,4,-0.0067075
204665,4,-0.0067075
204666,4,-0.0067075
204667,4,-0.0067075
204668,4,-0.0067075
204669,4,-0.0067075
204670,4,-0.0067075
204671,4,-0.0067075
204672,4,-0.0067075
204673,4,-0.0067075
204674,4,-0.0067075
204675,4,-0.0067075
204676,6,-0.008528333333333334
204677,6,-0.008528333333333334
204678,6,-0.008528333333333334
204679,8,-0.0060675
204680,8,-0.0060675
204681,8,-0.0060675
204682,8,-0.0060675
204683,8,-0.0060675
204684,8,-0.0060675
204685,8,-0.0060675
204686,8,-0.0060675
204687,8,-0.0060675
204688,9,-0.005393333333333333
204689,18,-0.0011211111111111111
204690,31,-9.706451612903227e-4
204691,28,-0.0013175
204692,13,-5.953846153846155e-4
204693,16,-6.318750000000001e-4
204694,16,-6.318750000000001e-4
204695,24,-5.608333333333334e-4
204696,20,-0.0015910000000000002
204701,20,-0.0013050000000000002
204702,22,-0.0025604545454545454
204703,22,-0.0025604545454545454
204704,22,-0.0025604545454545454
204705,11,-0.004108181818181818
204706,11,-0.004108181818181818
204707,13,-0.0030123076923076926
204708,15,-0.0016020000000000001
204709,18,-3.150000000000001e-4
204710,18,-3.150000000000001e-4
204711,19,-1.1947368421052642e-4
204712,15,-5.5e-4
204713,13,-0.0017984615384615387
204714,13,-0.0017984615384615387
204715,13,-0.0017984615384615387
204716,13,-0.0017984615384615387
204717,14,-0.0014271428571428573
204718,30,-8.380000000000001e-4
204719,32,-7.856250000000001e-4
204720,32,-7.856250000000001e-4
204721,31,-8.10967741935484e-4
204722,26,-0.0019346153846153847
204723,30,-0.0010646666666666667
204724,35,-5.240000000000002e-4
204725,18,-7.350000000000002e-4
204726,14,-0.0012171428571428572
204727,10,-0.003064
204728,7,-0.0073100000000000005
204729,7,-0.0073100000000000005
204730,7,-0.0073100000000000005
204731,8,-0.00639625
204732,7,-0.007795714285714286
204733,6,-0.009095
204734,7,-0.0073100000000000005
204735,6,-0.009095
204736,6,-0.009095
204737,6,-0.009095
204738,6,-0.009095
204739,6,-0.009095
204740,6,-0.009095
204741,6,-0.009095
204742,6,-0.009095
204743,6,-0.009095
204744,5,-0.010914
204745,5,-0.010914
204746,5,-0.010914
204747,5,-0.010914
204748,5,-0.010914
204749,5,-0.010914
204750,5,-0.010914
204751,5,-0.010914
204752,5,-0.010914
204753,5,-0.010914
204754,5,-0.010914
204755,5,-0.010914
204756,5,-0.010914
204757,5,-0.010914
204758,5,-0.010914
204759,5,-0.010914
204760,5,-0.010914
204761,5,-0.010914
204762,5,-0.010914
204763,5,-0.010914
204764,5,-0.010914
204765,5,-0.010914
204766,5,-0.010914
204767,5,-0.010914
204768,5,-0.010914
204769,5,-0.010914
204770,5,-0.010914
204771,5,-0.010914
204772,5,-0.010914
204773,6,-0.009095
204774,6,-0.009095
204775,6,-0.009095
204776,6,-0.009095
204777,5,-0.010914
204778,5,-0.010914
204779,5,-0.010914
204780,6,-0.009095
204781,6,-0.009095
204782,6,-0.009095
204783,5,-0.010914
204784,5,-0.010914
204785,3,-0.010076666666666666
204786,3,-0.010076666666666666
204787,3,-0.010076666666666666
204788,5,-0.010914
204789,6,-0.009095
204790,5,-0.010914
204791,5,-0.010914
204792,5,-0.010914
204793,5,-0.010914
204794,5,-0.010914
204795,5,-0.010914
204796,5,-0.010914
204797,3,-0.010076666666666666
204798,3,-0.010076666666666666
204799,3,-0.010076666666666666
204800,5,-0.010914
204801,5,-0.010914
204802,5,-0.010914
204803,5,-0.010914
204804,5,-0.010914
204805,5,-0.010914
204806,5,-0.010914
204807,5,-0.010914
204808,5,-0.010914
204809,5,-0.010914
204810,5,-0.010914
204811,5,-0.010914
204812,5,-0.010914
204813,5,-0.010914
204814,5,-0.010914
204815,5,-0.010914
204816,5,-0.010914
204817,5,-0.010914
204818,5,-0.010914
204819,5,-0.010914
204820,5,-0.010914
204821,5,-0.010914
204822,6,-0.009095
204823,6,-0.009095
204824,6,-0.009095
204825,6,-0.009095
204826,6,-0.009095
204827,6,-0.009095
204828,6,-0.009095
204829,6,-0.009095
204830,6,-0.009095
204831,6,-0.009095
204832,6,-0.009095
204833,6,-0.009095
204834,6,-0.009095
204835,6,-0.009095
204836,6,-0.009095
204837,6,-0.009095
204838,6,-0.009095
204839,6,-0.009095
204840,6,-0.009095
204841,6,-0.009095
204842,6,-0.009095
204843,6,-0.009095
204844,6,-0.009095
204845,6,-0.009095
204846,6,-0.009095
204847,6,-0.009095
204848,5,-0.010914
204849,5,-0.010914
204850,5,-0.010914
204851,5,-0.010914
204852,5,-0.010914
204853,5,-0.010914
204854,5,-0.010914
204855,5,-0.010914
204856,5,-0.010914
204857,5,-0.010914
204858,5,-0.010914
204859,5,-0.010914
204860,5,-0.010914
204861,6,-0.009095
204862,6,-0.009095
204863,6,-0.009095
204864,6,-0.009095
204865,4,-0.0075575
204866,4,-0.0075575
204867,4,-0.0075575
204868,4,-0.0075575
204869,6,-0.009095
204870,6,-0.009095
204871,4,-0.0075575
204872,6,-0.009095
204873,6,-0.009095
204874,6,-0.009095
204875,6,-0.009095
204876,6,-0.009095
204877,6,-0.009095
204878,6,-0.009095
204879,6,-0.009095
204880,6,-0.009095
204881,5,-0.010914
204882,5,-0.010914
204883,5,-0.006046
204884,4,-0.0075575
204885,4,-0.0075575
204886,4,-0.0075575
204887,4,-0.0075575
204888,4,-0.0075575
204889,4,-0.0075575
204890,4,-0.0075575
204891,5,-0.010914
204892,4,-0.0075575
204893,4,-0.0075575
204894,5,-0.010914
204895,5,-0.010914
204896,5,-0.010914
204897,3,-0.010076666666666666
204898,3,-0.010076666666666666
204899,3,-0.010076666666666666
204900,3,-0.010076666666666666
204901,3,-0.010076666666666666
204902,3,-0.010076666666666666
204903,3,-0.010076666666666666
204904,3,-0.010076666666666666
204905,3,-0.010076666666666666
204906,3,-0.010076666666666666
204907,3,-0.010076666666666666
204908,3,-0.010076666666666666
204909,3,-0.010076666666666666
204910,3,-0.010076666666666666
204911,3,-0.010076666666666666
204912,3,-0.010076666666666666
204913,3,-0.010076666666666666
204914,5,-0.010914
204915,3,-0.010076666666666666
204916,5,-0.010914
204917,5,-0.010914
204918,5,-0.010914
204919,5,-0.010914
204920,5,-0.010914
204921,6,-0.009095
204922,11,-0.002560909090909091
204923,13,-0.002976923076923077
204924,14,-0.0027642857142857143
204925,6,-0.009095
204926,6,-0.009095
204927,6,-0.009095
204928,6,-0.009095
204929,6,-0.009095
204930,6,-0.009095
204931,5,-0.010914
204932,5,-0.010914
204933,5,-0.010914
204934,5,-0.010914
204935,5,-0.010914
204936,5,-0.010914
204937,5,-0.010914
204938,3,-0.010076666666666666
204939,3,-0.010076666666666666
204940,3,-0.010076666666666666
204941,3,-0.010076666666666666
204942,5,-0.010914
204943,5,-0.010914
204944,3,-0.010076666666666666
204945,3,-0.010076666666666666
204946,3,-0.010076666666666666
204947,3,-0.010076666666666666
204948,5,-0.010914
204949,5,-0.010914
204950,5,-0.010914
204951,5,-0.010914
204952,5,-0.010914
204953,5,-0.010914
204954,3,-0.010076666666666666
204955,3,-0.010076666666666666
204956,3,-0.010076666666666666
204957,3,-0.010076666666666666
204958,3,-0.010076666666666666
204959,3,-0.010076666666666666
204960,3,-0.010076666666666666
204961,3,-0.010076666666666666
204962,3,-0.010076666666666666
204963,3,-0.010076666666666666
204964,3,-0.010076666666666666
204965,3,-0.010076666666666666
204966,3,-0.010076666666666666
204967,3,-0.010076666666666666
204968,3,-0.010076666666666666
204969,3,-0.010076666666666666
204970,3,-0.010076666666666666
204971,3,-0.010076666666666666
204972,5,-0.010914
204973,5,-0.010914
204974,5,-0.010914
204975,5,-0.010914
204976,5,-0.010914
204977,5,-0.010914
204978,5,-0.010914
204979,5,-0.010914
204980,5,-0.010914
204981,5,-0.010914
204982,6,-0.009095
204983,15,-0.0025800000000000003
204984,16,-0.00241875
204985,12,-0.003225
204986,10,-0.002817
204987,9,-0.00313
204988,8,-0.00352125
204989,8,-0.00352125
204990,8,-0.00352125
204991,9,-0.00313
204992,12,-0.0023475
204993,11,-0.002560909090909091
204994,11,-0.002560909090909091
204995,12,-0.0023475
204996,12,-0.0023475
204997,11,-0.002560909090909091
204998,5,-0.010914
204999,5,-0.010914
205000,5,-0.010914
205001,5,-0.010914
205002,5,-0.010914
205003,5,-0.010914
205004,5,-0.010914
205005,5,-0.010914
205006,5,-0.010914
205007,5,-0.010914
205008,5,-0.010914
205009,5,-0.010914
205010,5,-0.010914
205011,5,-0.010914
205012,5,-0.010914
205013,5,-0.010914
205014,5,-0.010914
205015,5,-0.010914
205016,5,-0.010914
205017,5,-0.010914
205018,5,-0.010914
205019,5,-0.010914
205020,5,-0.010914
205021,5,-0.010914
205022,5,-0.010914
205023,5,-0.010914
205024,5,-0.010914
205025,5,-0.010914
205026,5,-0.010914
205027,5,-0.010914
205028,5,-0.010914
205029,5,-0.010914
205030,5,-0.010914
205031,5,-0.010914
205032,5,-0.010914
205033,5,-0.010914
205034,5,-0.010914
205035,5,-0.010914
205036,5,-0.010914
205037,5,-0.010914
205038,5,-0.010914
205039,5,-0.010914
205040,5,-0.010914
205041,5,-0.010914
205042,5,-0.010914
205043,5,-0.010914
205044,5,-0.010914
205045,5,-0.010914
205046,5,-0.010914
205047,5,-0.010914
205048,5,-0.010914
205049,5,-0.010914
205050,5,-0.010914
205051,5,-0.010914
205052,5,-0.010914
205053,5,-0.010914
205054,5,-0.010914
205055,5,-0.010914
205056,5,-0.010914
205057,5,-0.010914
205058,5,-0.010914
205059,5,-0.010914
205060,5,-0.010914
205061,5,-0.010914
205062,5,-0.010914
205063,5,-0.010914
205064,5,-0.010914
205065,5,-0.010914
205066,5,-0.010914
205067,5,-0.010914
205068,5,-0.010914
205069,5,-0.010914
205070,5,-0.010914
205071,5,-0.010914
205072,5,-0.010914
205073,5,-0.010914
205074,5,-0.010914
205075,5,-0.010914
205076,5,-0.010914
205077,5,-0.010914
205078,5,-0.010914
205079,5,-0.010914
205080,5,-0.010914
205081,5,-0.010914
205082,5,-0.010914
205083,5,-0.010914
205084,5,-0.010914
205085,5,-0.010914
205086,5,-0.010914
205087,5,-0.010914
205088,5,-0.010914
205089,5,-0.010914
205090,5,-0.010914
205091,3,-0.010076666666666666
205092,3,-0.010076666666666666
205093,3,-0.010076666666666666
205094,5,-0.010914
205095,5,-0.010914
205096,5,-0.010914
205097,5,-0.010914
205098,5,-0.010914
205099,5,-0.010914
205100,5,-0.010914
205101,5,-0.010914
205102,5,-0.010914
205103,5,-0.010914
205104,5,-0.010914
205105,5,-0.010914
205106,5,-0.010914
205107,5,-0.010914
205108,5,-0.010914
205109,5,-0.010914
205110,5,-0.010914
205111,5,-0.010914
205112,5,-0.010914
205113,5,-0.010914
205114,5,-0.010914
205115,5,-0.010914
205116,6,-0.009095
205117,6,-0.009095
205118,7,-0.007795714285714286
205119,6,-0.009095
205120,6,-0.009095
205121,6,-0.009095
205122,5,-0.010914
205123,5,-0.010914
205124,5,-0.010914
205125,5,-0.010914
205126,5,-0.010914
205127,5,-0.010914
205128,5,-0.010914
205129,5,-0.010914
205130,6,-0.008528333333333334
205131,5,-0.010914
205132,5,-0.010914
205133,5,-0.010914
205134,5,-0.010914
205135,5,-0.010914
205136,5,-0.010914
205137,6,-0.008528333333333334
205138,6,-0.008528333333333334
205139,6,-0.008528333333333334
205140,6,-0.008528333333333334
205141,6,-0.008528333333333334
205142,6,-0.008528333333333334
205143,6,-0.008528333333333334
205144,6,-0.008528333333333334
205145,6,-0.008528333333333334
205146,6,-0.008528333333333334
205147,7,-0.006934285714285714
205148,7,-0.006934285714285714
205149,7,-0.006934285714285714
205150,7,-0.006934285714285714
205151,6,-0.008656666666666667
205152,6,-0.008656666666666667
205153,6,-0.008656666666666667
205154,6,-0.008656666666666667
205155,6,-0.008656666666666667
205156,6,-0.008656666666666667
205157,6,-0.008656666666666667
205158,6,-0.008656666666666667
205159,7,-0.006934285714285714
205160,7,-0.006934285714285714
205161,15,-0.001116
205162,15,-0.001116
205163,6,-0.004033333333333333
205164,8,-0.0060675
205165,8,-0.0060675
205166,8,-0.0060675
205167,9,-0.005393333333333333
205168,9,-0.005393333333333333
205169,9,-0.005393333333333333
205170,9,-0.005393333333333333
205171,11,-0.004412727272727273
205172,12,-0.0033891666666666666
205173,10,-0.004854
205174,11,-0.0036972727272727274
205175,11,-0.0036972727272727274
205176,12,-0.0033891666666666666
205177,17,-9.847058823529411e-4
205178,23,-9.760869565217392e-4
205179,24,-0.0013995833333333334
205180,14,-0.0016771428571428573
205181,16,-8.337500000000001e-4
205182,11,-0.001521818181818182
205183,13,-0.0010261538461538463
205184,13,-0.0010261538461538463
205185,11,-0.001521818181818182
205186,13,-0.0010261538461538463
205187,13,-0.0012876923076923078
205188,12,-0.0016783333333333333
