iucn_sid,sciname,old_cat,iucn_rgn,cat_score,cat_current
198595,Coryphaenoides mediterraneus,LC,europe,0,LC
198595,Coryphaenoides mediterraneus,LC,mediterranean,0,LC
198596,Hymenocephalus italicus,LC,europe,0,LC
198596,Hymenocephalus italicus,LC,mediterranean,0,LC
198597,Nezumia aequalis,LC,europe,0,LC
198597,Nezumia aequalis,LC,mediterranean,0,LC
198598,Nezumia sclerorhynchus,LC,europe,0,LC
198598,Nezumia sclerorhynchus,LC,mediterranean,0,LC
198599,Trachyrincus scabrus,LC,europe,0,LC
198599,Trachyrincus scabrus,LC,mediterranean,0,LC
198600,Gadella maraldi,LC,europe,0,LC
198600,Gadella maraldi,LC,mediterranean,0,LC
198601,Lepidion guentheri,LC,europe,0,LC
198601,Lepidion guentheri,LC,mediterranean,0,LC
198602,Mora moro,LC,europe,0,LC
198602,Mora moro,LC,mediterranean,0,LC
198604,Phycis phycis,DD,europe,NA,DD
198604,Phycis phycis,LC,mediterranean,0,LC
198605,Apletodon incognitus,LC,europe,0,LC
198605,Apletodon incognitus,DD,mediterranean,NA,DD
198606,Diplecogaster bimaculata,LC,europe,0,LC
198606,Diplecogaster bimaculata,LC,mediterranean,0,LC
198608,Trachipterus trachypterus,LC,europe,0,LC
198608,Trachipterus trachypterus,DD,mediterranean,NA,DD
198609,Lophius budegassa,LC,europe,0,LC
198609,Lophius budegassa,LC,mediterranean,0,LC
198610,Lophius piscatorius,LC,europe,0,LC
198610,Lophius piscatorius,LC,mediterranean,0,LC
198611,Benthosema glaciale,LC,europe,0,LC
198611,Benthosema glaciale,LC,mediterranean,0,LC
198612,Ceratoscopelus maderensis,LC,europe,0,LC
198612,Ceratoscopelus maderensis,LC,mediterranean,0,LC
198613,Diaphus metopoclampus,LC,europe,0,LC
198613,Diaphus metopoclampus,LC,mediterranean,0,LC
198614,Diogenichthys atlanticus,LC,europe,0,LC
198614,Diogenichthys atlanticus,DD,mediterranean,NA,DD
198615,Electrona risso,LC,europe,0,LC
198615,Electrona risso,LC,mediterranean,0,LC
198616,Gonichthys cocco,LC,europe,0,LC
198617,Hygophum hygomii,LC,europe,0,LC
198617,Hygophum hygomii,LC,mediterranean,0,LC
198618,Lampanyctus crocodilus,LC,europe,0,LC
198618,Lampanyctus crocodilus,LC,mediterranean,0,LC
198619,Lampanyctus pusillus,LC,europe,0,LC
198619,Lampanyctus pusillus,LC,mediterranean,0,LC
198620,Lobianchia dofleini,LC,europe,0,LC
198620,Lobianchia dofleini,LC,mediterranean,0,LC
198621,Notoscopelus bolini,LC,europe,0,LC
198621,Notoscopelus bolini,LC,mediterranean,0,LC
198623,Cataetyx laticeps,LC,europe,0,LC
198623,Cataetyx laticeps,LC,mediterranean,0,LC
198624,Carapus acus,LC,europe,0,LC
198624,Carapus acus,DD,mediterranean,NA,DD
198626,Alepocephalus rostratus,LC,europe,0,LC
198626,Alepocephalus rostratus,LC,mediterranean,0,LC
198627,Glossanodon leioglossus,LC,europe,0,LC
198627,Glossanodon leioglossus,LC,mediterranean,0,LC
198628,Microstoma microstoma,LC,europe,0,LC
198628,Microstoma microstoma,DD,mediterranean,NA,DD
198630,Gymnammodytes cicerelus,DD,europe,NA,DD
198630,Gymnammodytes cicerelus,LC,mediterranean,0,LC
198632,Scartella cristata,LC,europe,0,LC
198632,Scartella cristata,LC,mediterranean,0,LC
198632,Scartella cristata,LC,gulf_of_mexico,0,LC
198633,Callanthias ruber,LC,europe,0,LC
198633,Callanthias ruber,LC,mediterranean,0,LC
198634,Callionymus lyra,LC,europe,0,LC
198634,Callionymus lyra,LC,mediterranean,0,LC
198635,Callionymus maculatus,LC,europe,0,LC
198635,Callionymus maculatus,LC,mediterranean,0,LC
198636,Callionymus pusillus,LC,europe,0,LC
198636,Callionymus pusillus,LC,mediterranean,0,LC
198637,Callionymus risso,LC,europe,0,LC
198637,Callionymus risso,LC,mediterranean,0,LC
198638,Synchiropus phaeton,LC,europe,0,LC
198638,Synchiropus phaeton,LC,mediterranean,0,LC
198640,Campogramma glaycos,LC,europe,0,LC
198640,Campogramma glaycos,DD,mediterranean,NA,DD
198641,Caranx rhonchus,DD,europe,NA,DD
198641,Caranx rhonchus,LC,mediterranean,0,LC
198642,Lichia amia,LC,europe,0,LC
198642,Lichia amia,DD,mediterranean,NA,DD
198643,Seriola dumerili,LC,persian_gulf,0,LC
198643,Seriola dumerili,LC,europe,0,LC
198643,Seriola dumerili,LC,mediterranean,0,LC
198643,Seriola dumerili,NT,gulf_of_mexico,0.2,NT
198644,Trachinotus ovatus,LC,europe,0,LC
198644,Trachinotus ovatus,LC,mediterranean,0,LC
198645,Trachurus mediterraneus,LC,europe,0,LC
198645,Trachurus mediterraneus,LC,mediterranean,0,LC
198646,Trachurus picturatus,LC,europe,0,LC
198646,Trachurus picturatus,LC,mediterranean,0,LC
198647,Trachurus trachurus,LC,europe,0,LC
198647,Trachurus trachurus,LC,mediterranean,0,LC
198649,Cepola macrophthalma,LC,europe,0,LC
198649,Cepola macrophthalma,LC,mediterranean,0,LC
198650,Remora australis,"NA",europe,NA,NA
198650,Remora australis,DD,mediterranean,NA,DD
198650,Remora australis,LC,gulf_of_mexico,0,LC
198651,Remora remora,LC,europe,0,LC
198651,Remora remora,LC,mediterranean,0,LC
198651,Remora remora,LC,gulf_of_mexico,0,LC
198652,Epigonus denticulatus,LC,europe,0,LC
198652,Epigonus denticulatus,LC,mediterranean,0,LC
198653,Epigonus telescopus,DD,europe,NA,DD
198653,Epigonus telescopus,LC,mediterranean,0,LC
198654,Crystallogobius linearis,LC,europe,0,LC
198654,Crystallogobius linearis,LC,mediterranean,0,LC
198655,Deltentosteus collonianus,LC,europe,0,LC
198655,Deltentosteus collonianus,LC,mediterranean,0,LC
198657,Gobius auratus,LC,europe,0,LC
198657,Gobius auratus,LC,mediterranean,0,LC
198659,Gobius couchi,LC,europe,0,LC
198659,Gobius couchi,DD,mediterranean,NA,DD
198660,Gobius cruentatus,LC,europe,0,LC
198660,Gobius cruentatus,LC,mediterranean,0,LC
198662,Gobius paganellus,LC,europe,0,LC
198662,Gobius paganellus,LC,mediterranean,0,LC
198663,Gobius roulei,LC,europe,0,LC
198663,Gobius roulei,DD,mediterranean,NA,DD
198664,Lebetus guilleti,LC,europe,0,LC
198664,Lebetus guilleti,DD,mediterranean,NA,DD
198665,Lesueurigobius friesii,LC,europe,0,LC
198665,Lesueurigobius friesii,LC,mediterranean,0,LC
198667,Pomatoschistus marmoratus,LC,europe,0,LC
198667,Pomatoschistus marmoratus,LC,mediterranean,0,LC
198668,Pomatoschistus minutus,LC,europe,0,LC
198668,Pomatoschistus minutus,VU,mediterranean,0.4,VU
198669,Thorogobius ephippiatus,LC,europe,0,LC
198669,Thorogobius ephippiatus,LC,mediterranean,0,LC
198670,Lobotes surinamensis,DD,persian_gulf,NA,DD
198670,Lobotes surinamensis,LC,europe,0,LC
198670,Lobotes surinamensis,LC,mediterranean,0,LC
198670,Lobotes surinamensis,LC,gulf_of_mexico,0,LC
198671,Dicentrarchus punctatus,LC,europe,0,LC
198671,Dicentrarchus punctatus,LC,mediterranean,0,LC
198673,Mullus barbatus,LC,europe,0,LC
198673,Mullus barbatus,LC,mediterranean,0,LC
198674,Mullus surmuletus,DD,europe,NA,DD
198674,Mullus surmuletus,LC,mediterranean,0,LC
198675,Cubiceps capensis,LC,europe,0,LC
198675,Cubiceps capensis,DD,mediterranean,NA,DD
198676,Cubiceps gracilis,LC,europe,0,LC
198676,Cubiceps gracilis,DD,mediterranean,NA,DD
198676,Cubiceps gracilis,DD,gulf_of_mexico,NA,DD
198706,Argyrosomus regius,LC,europe,0,LC
198706,Argyrosomus regius,LC,mediterranean,0,LC
198707,Sciaena umbra,NT,europe,0.2,NT
198707,Sciaena umbra,VU,mediterranean,0.4,VU
198708,Umbrina canariensis,LC,europe,0,LC
198708,Umbrina canariensis,DD,mediterranean,NA,DD
198710,Umbrina ronchus,LC,europe,0,LC
198710,Umbrina ronchus,DD,mediterranean,NA,DD
198711,Anthias anthias,LC,europe,0,LC
198711,Anthias anthias,LC,mediterranean,0,LC
198712,Serranus hepatus,LC,europe,0,LC
198712,Serranus hepatus,LC,mediterranean,0,LC
198713,Serranus scriba,LC,europe,0,LC
198713,Serranus scriba,LC,mediterranean,0,LC
198714,Sphyraena viridensis,DD,europe,NA,DD
198714,Sphyraena viridensis,LC,mediterranean,0,LC
198715,Stromateus fiatola,LC,europe,0,LC
198715,Stromateus fiatola,DD,mediterranean,NA,DD
198716,Tetragonurus cuvieri,LC,europe,0,LC
198716,Tetragonurus cuvieri,LC,mediterranean,0,LC
198718,Trachinus araneus,LC,europe,0,LC
198718,Trachinus araneus,LC,mediterranean,0,LC
198719,Trachinus draco,LC,europe,0,LC
198719,Trachinus draco,LC,mediterranean,0,LC
198720,Trachinus radiatus,LC,europe,0,LC
198720,Trachinus radiatus,LC,mediterranean,0,LC
198721,Lepidopus caudatus,LC,europe,0,LC
198721,Lepidopus caudatus,LC,mediterranean,0,LC
198722,Uranoscopus scaber,LC,europe,0,LC
198722,Uranoscopus scaber,LC,mediterranean,0,LC
198723,Melanostigma atlanticum,LC,europe,0,LC
198723,Melanostigma atlanticum,DD,mediterranean,NA,DD
198724,Arnoglossus laterna,LC,europe,0,LC
198724,Arnoglossus laterna,LC,mediterranean,0,LC
198725,Bothus podas,LC,europe,0,LC
198725,Bothus podas,LC,mediterranean,0,LC
198726,Citharus linguatula,LC,europe,0,LC
198726,Citharus linguatula,LC,mediterranean,0,LC
198727,Symphurus ligulatus,LC,europe,0,LC
198727,Symphurus ligulatus,LC,mediterranean,0,LC
198728,Symphurus nigrescens,LC,europe,0,LC
198728,Symphurus nigrescens,LC,mediterranean,0,LC
198734,Microchirus azevia,LC,europe,0,LC
198734,Microchirus azevia,LC,mediterranean,0,LC
198735,Microchirus ocellatus,DD,europe,NA,DD
198735,Microchirus ocellatus,LC,mediterranean,0,LC
198736,Microchirus variegatus,LC,europe,0,LC
198736,Microchirus variegatus,LC,mediterranean,0,LC
198737,Monochirus hispidus,LC,europe,0,LC
198737,Monochirus hispidus,DD,mediterranean,NA,DD
198739,Solea solea,LC,europe,0,LC
198739,Solea solea,LC,mediterranean,0,LC
198740,Synapturichthys kleinii,LC,europe,0,LC
198740,Synapturichthys kleinii,DD,mediterranean,NA,DD
198741,Taurulus bubalis,LC,europe,0,LC
198741,Taurulus bubalis,DD,mediterranean,NA,DD
198742,Peristedion cataphractum,DD,europe,NA,DD
198742,Peristedion cataphractum,LC,mediterranean,0,LC
198743,Pontinus kuhlii,LC,europe,0,LC
198743,Pontinus kuhlii,DD,mediterranean,NA,DD
198744,Scorpaena loppei,LC,europe,0,LC
198744,Scorpaena loppei,LC,mediterranean,0,LC
198745,Scorpaena maderensis,LC,europe,0,LC
198745,Scorpaena maderensis,LC,mediterranean,0,LC
198746,Scorpaena notata,LC,europe,0,LC
198746,Scorpaena notata,LC,mediterranean,0,LC
198747,Scorpaena porcus,LC,europe,0,LC
198747,Scorpaena porcus,LC,mediterranean,0,LC
198748,Scorpaena scrofa,LC,europe,0,LC
198748,Scorpaena scrofa,LC,mediterranean,0,LC
198750,Chelidonichthys cuculus,LC,europe,0,LC
198750,Chelidonichthys cuculus,LC,mediterranean,0,LC
198751,Chelidonichthys lastoviza,LC,mediterranean,0,LC
198752,Chelidonichthys lucerna,LC,europe,0,LC
198752,Chelidonichthys lucerna,LC,mediterranean,0,LC
198753,Chelidonichthys obscurus,LC,europe,0,LC
198753,Chelidonichthys obscurus,LC,mediterranean,0,LC
198755,Lepidotrigla dieuzeidei,LC,europe,0,LC
198755,Lepidotrigla dieuzeidei,LC,mediterranean,0,LC
198756,Trigla lyra,DD,europe,NA,DD
198756,Trigla lyra,LC,mediterranean,0,LC
198757,Cyclothone braueri,LC,europe,0,LC
198757,Cyclothone braueri,LC,mediterranean,0,LC
198758,Vinciguerria attenuata,LC,europe,0,LC
198758,Vinciguerria attenuata,LC,mediterranean,0,LC
198759,Vinciguerria poweriae,LC,europe,0,LC
198759,Vinciguerria poweriae,LC,mediterranean,0,LC
198761,Bathophilus nigerrimus,LC,europe,0,LC
198761,Bathophilus nigerrimus,LC,mediterranean,0,LC
198762,Borostomias antarcticus,LC,europe,0,LC
198762,Borostomias antarcticus,DD,mediterranean,NA,DD
198763,Nerophis maculatus,DD,europe,NA,DD
198763,Nerophis maculatus,DD,mediterranean,NA,DD
198764,Nerophis ophidion,LC,europe,0,LC
198764,Nerophis ophidion,LC,mediterranean,0,LC
198765,Syngnathus acus,LC,europe,0,LC
198765,Syngnathus acus,LC,mediterranean,0,LC
198766,Syngnathus phlegon,DD,europe,NA,DD
198766,Syngnathus phlegon,DD,mediterranean,NA,DD
198767,Syngnathus typhle,LC,europe,0,LC
198767,Syngnathus typhle,LC,mediterranean,0,LC
198769,Zeus faber,DD,europe,NA,DD
198769,Zeus faber,LC,mediterranean,0,LC
198772,Alectis alexandrina,LC,europe,0,LC
198772,Alectis alexandrina,LC,mediterranean,0,LC
198774,Parablennius pilicornis,LC,europe,0,LC
198774,Parablennius pilicornis,LC,mediterranean,0,LC
198776,Lepadogaster purpurea,LC,europe,0,LC
198776,Lepadogaster purpurea,LC,mediterranean,0,LC
198998,Myrichthys pardalis,LC,europe,0,LC
199040,Rhynchoconger gracilior,LC,gulf_of_mexico,0,LC
199068,Ilyophis brunneus,LC,europe,0,LC
199078,Heteroconger longissimus,LC,europe,0,LC
199078,Heteroconger longissimus,LC,gulf_of_mexico,0,LC
199106,Myrophis punctatus,LC,gulf_of_mexico,0,LC
199114,Echiophis intertinctus,LC,gulf_of_mexico,0,LC
199115,Callechelys guineensis,LC,gulf_of_mexico,0,LC
199146,Pisodonophis semicinctus,LC,europe,0,LC
199157,Gordiichthys leibyi,DD,gulf_of_mexico,NA,DD
199161,Pseudophichthys splendens,DD,europe,NA,DD
199198,Heteroconger luteolus,LC,gulf_of_mexico,0,LC
199205,Paraconger caudilimbatus,LC,gulf_of_mexico,0,LC
199221,Aplatophis chauliodus,LC,gulf_of_mexico,0,LC
199223,Rhynchoconger flavus,LC,gulf_of_mexico,0,LC
199232,Ophichthus puncticeps,LC,gulf_of_mexico,0,LC
199249,Histiobranchus bathybius,LC,europe,0,LC
199256,Gordiichthys randalli,DD,gulf_of_mexico,NA,DD
199259,Gordiichthys ergodes,DD,gulf_of_mexico,NA,DD
199267,Gordiichthys irretitus,LC,gulf_of_mexico,0,LC
199270,Gnathophis bracheatopos,LC,gulf_of_mexico,0,LC
199272,Echiophis punctifer,LC,gulf_of_mexico,0,LC
199278,Dysomma anguillare,LC,gulf_of_mexico,0,LC
199287,Apterichtus ansp,DD,gulf_of_mexico,NA,DD
199302,Bascanichthys scuticaris,LC,gulf_of_mexico,0,LC
199311,Ahlia egmontis,LC,gulf_of_mexico,0,LC
199323,Nemichthys curvirostris,"NA",europe,NA,NA
199342,Ophichthus rex,LC,gulf_of_mexico,0,LC
199347,Caralophia loxochila,LC,gulf_of_mexico,0,LC
199355,Myrophis platyrhynchus,DD,gulf_of_mexico,NA,DD
199360,Paraconger macrops,DD,europe,NA,DD
199361,Bascanichthys bascanium,LC,gulf_of_mexico,0,LC
199364,Hoplunnis diomediana,LC,gulf_of_mexico,0,LC
199373,Venefica proboscidea,LC,europe,0,LC
199390,Callechelys muraena,LC,gulf_of_mexico,0,LC
199391,Conger oceanicus,LC,gulf_of_mexico,0,LC
199396,Ophichthus maculatus,DD,europe,NA,DD
199398,Quassiremus ascensionis,DD,gulf_of_mexico,NA,DD
199401,Nessorhamphus ingolfianus,LC,europe,0,LC
199413,Gnathophis codoniphorus,DD,europe,NA,DD
199622,Aurigequula fasciata,DD,persian_gulf,NA,DD
199855,Halieutichthys intermedius,LC,gulf_of_mexico,0,LC
202406,Syngnathus scovelli,LC,gulf_of_mexico,0,LC
202632,Paralichthys lethostigma,NT,gulf_of_mexico,0.2,NT
203423,Sillago sihama,LC,persian_gulf,0,LC
13145780,Allium telmatum,NT,mediterranean,0.2,NT
13148003,Drimia undata,LC,mediterranean,0,LC
13168143,Puccinellia iberica,LC,mediterranean,0,LC
13168390,Trisetaria dufourei,LC,europe,0,LC
13168390,Trisetaria dufourei,LC,mediterranean,0,LC
13306686,Colletes halophilus,NT,europe,0.2,NT
13458323,Synagrops bellus,LC,gulf_of_mexico,0,LC
13462250,Guentherus altivela,LC,europe,0,LC
13462491,Bathysaurus ferox,LC,europe,0,LC
13462713,Evermannella melanoderma,LC,europe,0,LC
13462745,Bathymicrops regis,"NA",europe,NA,NA
13462751,Bathypterois dubius,LC,europe,0,LC
13462757,Bathypterois phenax,LC,europe,0,LC
13485141,Ahliesaurus berryi,LC,europe,0,LC
13485167,Scopelosaurus argenteus,LC,europe,0,LC
13485312,Omosudis lowii,LC,europe,0,LC
13485398,Lestidiops affinis,"NA",europe,NA,NA
13485631,Macroparalepis affinis,"NA",europe,NA,NA
13485635,Magnisudis atlantica,LC,europe,0,LC
13485675,Benthalbella infans,"NA",europe,NA,NA
13485856,Scopelarchus guentheri,"NA",europe,NA,NA
13486028,Saurida brasiliensis,LC,gulf_of_mexico,0,LC
13486169,Synodus synodus,LC,europe,0,LC
13486169,Synodus synodus,LC,gulf_of_mexico,0,LC
13486199,Trachinocephalus myops,DD,persian_gulf,NA,DD
13486199,Trachinocephalus myops,"NA",europe,NA,NA
13486199,Trachinocephalus myops,LC,gulf_of_mexico,0,LC
13486514,Ablennes hians,LC,persian_gulf,0,LC
13486514,Ablennes hians,LC,gulf_of_mexico,0,LC
13487154,Tylosurus acus ssp. acus,LC,gulf_of_mexico,0,LC
13487345,Tylosurus crocodilus ssp. crocodilus,LC,gulf_of_mexico,0,LC
13487740,Hirundichthys affinis,LC,gulf_of_mexico,0,LC
15147715,Alepocephalus agassizii,LC,europe,0,LC
15147725,Alepocephalus australis,LC,europe,0,LC
15147740,Alepocephalus bairdii,DD,europe,NA,DD
15147816,Bajacalifornia megalops,LC,europe,0,LC
15147860,Bathylaco nigricans,LC,europe,0,LC
15147965,Bathyprion danae,DD,europe,NA,DD
15147977,Bathytroctes michaelsarsi,LC,europe,0,LC
15148522,Conocara macropterum,LC,europe,0,LC
15148566,Conocara salmoneum,DD,europe,NA,DD
15148742,Einara macrolepis,DD,europe,NA,DD
15148858,Herwigia kreffti,DD,europe,NA,DD
15148964,Leptoderma macrops,DD,europe,NA,DD
15149028,Rinoctes nasutus,LC,europe,0,LC
15149121,Rouleina attrita,LC,europe,0,LC
15149335,Xenodermichthys copei,LC,europe,0,LC
15521852,Euleptorhamphus velox,LC,gulf_of_mexico,0,LC
15521934,Oxyporhamphus similis,LC,gulf_of_mexico,0,LC
15521985,Scomberesox simulans,LC,europe,0,LC
15522054,Enchelyopus cimbrius,LC,europe,0,LC
15522069,Bathygadus melanobranchus,LC,europe,0,LC
15522095,Coelorinchus labiatus,LC,europe,0,LC
15522140,Coryphaenoides leptolepis,LC,europe,0,LC
15522149,Coryphaenoides rupestris,EN,europe,0.6,EN
15522152,Coryphaenoides zaniophorus,LC,europe,0,LC
15522159,Gadomus longifilis,LC,europe,0,LC
15522210,Sphagemacrurus hirundo,LC,europe,0,LC
15522213,Melanonus zugmayeri,LC,europe,0,LC
15522236,Laemonema yarrellii,LC,europe,0,LC
15598524,Benthosema suborbitale,"NA",europe,NA,NA
15598550,Centrobranchus nigroocellatus,"NA",europe,NA,NA
15598596,Ceratoscopelus warmingii,"NA",europe,NA,NA
15598621,Diaphus bertelseni,LC,europe,0,LC
15598639,Diaphus effulgens,"NA",europe,NA,NA
15598672,Diaphus lucidus,"NA",europe,NA,NA
15598778,Diaphus perspicillatus,"NA",europe,NA,NA
15598791,Diaphus splendidus,"NA",europe,NA,NA
15598799,Diaphus subtilis,"NA",europe,NA,NA
15598812,Diaphus termophilus,"NA",europe,NA,NA
15598815,Hygophum macrochir,"NA",europe,NA,NA
15598887,Hygophum reinhardtii,"NA",europe,NA,NA
15598938,Hygophum taaningi,"NA",europe,NA,NA
15598948,Lampadena anomala,"NA",europe,NA,NA
15598951,Lampadena chavesi,"NA",europe,NA,NA
15598957,Lampadena luminosa,"NA",europe,NA,NA
15599060,Lampanyctus alatus,"NA",europe,NA,NA
15599067,Lampanyctus festivus,"NA",europe,NA,NA
15599070,Lampanyctus intricarius,LC,europe,0,LC
15599123,Lepidophanes gaussi,LC,europe,0,LC
15599136,Lepidophanes guentheri,"NA",europe,NA,NA
15599150,Myctophum affine,"NA",europe,NA,NA
15600453,Myctophum nitidulum,"NA",europe,NA,NA
15600731,Nannobrachium atrum,LC,europe,0,LC
15600738,Nannobrachium cuprarium,"NA",europe,NA,NA
15601865,Notoscopelus caudispinosus,"NA",europe,NA,NA
15601872,Notoscopelus resplendens,LC,europe,0,LC
15601902,Taaningichthys minimus,"NA",europe,NA,NA
15601905,Taaningichthys paurolychnus,"NA",europe,NA,NA
15601909,Neoscopelus macrolepidotus,"NA",europe,NA,NA
15601913,Scopelengys tristis,"NA",europe,NA,NA
15601934,Leptochilichthys agassizii,LC,europe,0,LC
15601937,Nansenia atlantica,DD,europe,NA,DD
15601940,Nansenia tenera,DD,europe,NA,DD
15622233,Symphurus insularis,LC,europe,0,LC
15622604,Syacium micrurum,LC,gulf_of_mexico,0,LC
15622649,Microchirus boscanion,LC,europe,0,LC
15622672,Microchirus wittei,"NA",europe,NA,NA
15622678,Solea senegalensis,DD,europe,NA,DD
15622684,Dagetichthys lusitanica,DD,europe,NA,DD
15622706,Polymixia nobilis,LC,europe,0,LC
15622789,Scorpaena laevis,DD,europe,NA,DD
15622835,Setarches guentheri,"NA",europe,NA,NA
15623273,Trigloporus lastoviza,DD,europe,NA,DD
16208224,Balaenoptera physalus,VU,mediterranean,0.4,VU
16369383,Tursiops truncatus,VU,mediterranean,0.4,VU
16370739,Physeter macrocephalus,EN,mediterranean,0.6,EN
16376479,Globicephala melas,DD,mediterranean,NA,DD
16378423,Grampus griseus,DD,mediterranean,NA,DD
16381144,Ziphius cavirostris,DD,mediterranean,NA,DD
16404974,Aluterus schoepfii,LC,gulf_of_mexico,0,LC
16405644,Anchoa cayorum,LC,gulf_of_mexico,0,LC
16405685,Anchoa cubana,LC,gulf_of_mexico,0,LC
16406327,Anchoa hepsetus,LC,gulf_of_mexico,0,LC
16406525,Anchoa lamprotaenia,LC,gulf_of_mexico,0,LC
16406679,Anchovia clupeoides,DD,gulf_of_mexico,NA,DD
16406934,Anchoviella perfasciata,LC,gulf_of_mexico,0,LC
16406968,Antennarius pauciradiatus,LC,gulf_of_mexico,0,LC
16406979,Antennarius striatus,LC,gulf_of_mexico,0,LC
16407002,Anthias nicholsi,LC,gulf_of_mexico,0,LC
16407017,Choranthias tenuis,LC,gulf_of_mexico,0,LC
16407132,Antigonia capros,LC,europe,0,LC
16407132,Antigonia capros,LC,gulf_of_mexico,0,LC
16407217,Argentina striata,LC,gulf_of_mexico,0,LC
16407630,Ariomma bondi,LC,gulf_of_mexico,0,LC
16407645,Ariomma regulus,LC,gulf_of_mexico,0,LC
16421352,Aulostomus maculatus,LC,gulf_of_mexico,0,LC
16424139,Bellator egretta,LC,gulf_of_mexico,0,LC
16425141,Bellator militaris,LC,gulf_of_mexico,0,LC
16425187,Bembrops anatirostris,LC,gulf_of_mexico,0,LC
16425314,Bembrops gobioides,LC,gulf_of_mexico,0,LC
16425354,Beryx splendens,NT,europe,0.2,NT
16425422,Bothus maculiferus,DD,gulf_of_mexico,NA,DD
16425468,Bothus ocellatus,LC,gulf_of_mexico,0,LC
16425533,Bothus robinsi,LC,gulf_of_mexico,0,LC
16425572,Bregmaceros cantori,LC,gulf_of_mexico,0,LC
16425603,Bregmaceros houdei,LC,gulf_of_mexico,0,LC
16427324,Brotula barbata,LC,gulf_of_mexico,0,LC
16431606,Cantherhines pullus,LC,gulf_of_mexico,0,LC
16431725,Caranx bartholomaei,LC,gulf_of_mexico,0,LC
16431737,Caranx ruber,LC,gulf_of_mexico,0,LC
16431757,Caranx lugubris,"NA",europe,NA,NA
16431757,Caranx lugubris,LC,gulf_of_mexico,0,LC
16431946,Carapus bermudensis,LC,gulf_of_mexico,0,LC
16431990,Caulolatilus chrysops,LC,gulf_of_mexico,0,LC
16432098,Caulolatilus intermedius,LC,gulf_of_mexico,0,LC
16433850,Centropristis ocyurus,LC,gulf_of_mexico,0,LC
16433946,Centropristis philadelphica,LC,gulf_of_mexico,0,LC
16435325,Centropristis striata,LC,gulf_of_mexico,0,LC
16435530,Chaetodipterus faber,LC,gulf_of_mexico,0,LC
16435778,Diplogrammus pauciradiatus,LC,gulf_of_mexico,0,LC
16437187,Chloroscombrus chrysurus,LC,gulf_of_mexico,0,LC
16437988,Citharichthys arctifrons,LC,gulf_of_mexico,0,LC
16438001,Citharichthys arenaceus,LC,gulf_of_mexico,0,LC
16438022,Citharichthys cornutus,LC,gulf_of_mexico,0,LC
16438701,Citharichthys macrops,LC,gulf_of_mexico,0,LC
16439236,Citharichthys spilopterus,LC,gulf_of_mexico,0,LC
16439534,Cyclopsetta chittendeni,LC,gulf_of_mexico,0,LC
16439642,Cyclopsetta fimbriata,LC,gulf_of_mexico,0,LC
16439757,Cyttopsis rosea,DD,europe,NA,DD
16439848,Decapterus punctatus,DD,europe,NA,DD
16439848,Decapterus punctatus,LC,gulf_of_mexico,0,LC
16439926,Diplectrum formosum,LC,gulf_of_mexico,0,LC
16440016,Engraulis eurystole,LC,gulf_of_mexico,0,LC
16440027,Elagatis bipinnulata,"NA",europe,NA,NA
16440027,Elagatis bipinnulata,LC,gulf_of_mexico,0,LC
16440083,Echeneis neucratoides,DD,gulf_of_mexico,NA,DD
16440965,Erythrocles monodi,DD,gulf_of_mexico,NA,DD
16441120,Hypoatherina harringtonensis,LC,gulf_of_mexico,0,LC
16441651,Saurida normani,LC,gulf_of_mexico,0,LC
16441698,Synodus foetens,"NA",europe,NA,NA
16441698,Synodus foetens,LC,gulf_of_mexico,0,LC
16441738,Opsanus tau,LC,gulf_of_mexico,0,LC
16441862,Porichthys plectrodon,LC,gulf_of_mexico,0,LC
16442472,Holocentrus adscensionis,LC,gulf_of_mexico,0,LC
16442487,Holocentrus rufus,LC,gulf_of_mexico,0,LC
16447855,Sargocentron hastatum,"NA",europe,NA,NA
16449034,Sargocentron vexillarium,LC,gulf_of_mexico,0,LC
16449531,Gephyroberyx darwinii,"NA",europe,NA,NA
16449654,Harengula clupeola,LC,gulf_of_mexico,0,LC
16449708,Harengula humeralis,LC,gulf_of_mexico,0,LC
16465921,Jenkinsia stolifera,LC,gulf_of_mexico,0,LC
16466100,Opisthonema oglinum,LC,gulf_of_mexico,0,LC
16466377,Merluccius albidus,LC,gulf_of_mexico,0,LC
16467178,Fowlerichthys radiosus,LC,gulf_of_mexico,0,LC
16501868,Lepophidium brevibarbe,LC,gulf_of_mexico,0,LC
16502064,Lepophidium pheromystax,LC,gulf_of_mexico,0,LC
16502093,Lepophidium profundorum,LC,gulf_of_mexico,0,LC
16503587,Lepophidium staurophor,LC,gulf_of_mexico,0,LC
16505486,Ophidion antipholus,LC,gulf_of_mexico,0,LC
16505522,Ophidion dromio,LC,gulf_of_mexico,0,LC
16505619,Ophidion holbrookii,LC,gulf_of_mexico,0,LC
16505650,Ophidion josephi,LC,gulf_of_mexico,0,LC
16505842,Ophidion selenops,LC,gulf_of_mexico,0,LC
16505933,Otophidium dormitator,LC,gulf_of_mexico,0,LC
16505959,Otophidium omostigma,LC,gulf_of_mexico,0,LC
16506077,Synagrops spinosus,LC,gulf_of_mexico,0,LC
16506657,Callionymus bairdi,LC,gulf_of_mexico,0,LC
16506725,Foetorepus agassizii,LC,gulf_of_mexico,0,LC
