dbf_file,iucn_sid,sciname,code,presence,subpop,shape_Area
MARINE_MAMMALS.dbf,13242,Mesoplodon bowdoini,DD,2,NA,6535.44092384
MARINE_MAMMALS.dbf,13581,Mirounga angustirostris,LC,1,NA,1189.79898114
MARINE_MAMMALS.dbf,14549,Neophoca cinerea,EN,1,NA,41.4680328895
MARINE_MAMMALS.dbf,17013,Phoca vitulina,LC,1,NA,327.699786074
MARINE_MAMMALS.dbf,17013,Phoca vitulina,LC,1,NA,466.362990306
MARINE_MAMMALS.dbf,17013,Phoca vitulina,LC,1,NA,0.227540119158
MARINE_MAMMALS.dbf,17013,Phoca vitulina,LC,1,NA,139.541545828
MARINE_MAMMALS.dbf,17013,Phoca vitulina,LC,1,NA,88.2464143918
MARINE_MAMMALS.dbf,17023,Phoca largha,LC,1,NA,1009.5836752
MARINE_MAMMALS.dbf,17028,Phocoena sinus,CR,1,NA,0.794307177903
MARINE_MAMMALS.dbf,17032,Phocoenoides dalli,LC,1,NA,2528.93827688
MARINE_MAMMALS.dbf,41670,Histriophoca fasciata,LC,1,NA,1288.07173024
MARINE_MAMMALS.dbf,82031667,Sousa sahulensis,VU,1,NA,46.463786981
MARINE_MAMMALS.dbf,82031633,Sousa plumbea,EN,1,NA,42.9543734625
MARINE_MAMMALS.dbf,82031425,Sousa chinensis,VU,1,NA,0.262339761729
MARINE_MAMMALS.dbf,82031425,Sousa chinensis,VU,1,NA,88.8271519132
PUFFERFISH.dbf,21341,Takifugu niphobles,LC,1,NA,192.731959576
PUFFERFISH.dbf,21342,Takifugu poecilonotus,LC,1,NA,115.091723372
PUFFERFISH.dbf,21343,Takifugu xanthopterus,LC,1,NA,161.621724574
PUFFERFISH.dbf,21994,Torquigener brevipinnis,LC,1,NA,280.964654774
PUFFERFISH.dbf,154630,Canthigaster inframacula,LC,1,NA,19.2912785605
PUFFERFISH.dbf,155079,Torquigener tuberculiferus,LC,1,NA,361.828995112
PUFFERFISH.dbf,155313,Canthigaster leoparda,LC,1,NA,26.3666394004
PUFFERFISH.dbf,190246,Sphoeroides maculatus,LC,1,NA,123.567115051
PUFFERFISH.dbf,183238,Guentheridia formosa,LC,1,NA,25.0831347086
PUFFERFISH.dbf,183925,Sphoeroides angusticeps,LC,1,NA,6.38478847865
PUFFERFISH.dbf,190193,Sphoeroides pachygaster,LC,1,NA,2312.08442956
PUFFERFISH.dbf,193602,Takifugu bimaculatus,LC,1,NA,105.691967945
PUFFERFISH.dbf,166947,Lagocephalus sceleratus,LC,1,NA,1865.22060646
PUFFERFISH.dbf,167006,Takifugu ocellatus,NT,1,NA,87.3022850233
PUFFERFISH.dbf,169599,Takifugu obscurus,LC,1,NA,132.350198759
PUFFERFISH.dbf,172416,Chelonodon patoca,LC,1,NA,984.944882118
PUFFERFISH.dbf,172416,Chelonodon patoca,LC,1,NA,13.3020814283
PUFFERFISH.dbf,183607,Sphoeroides lispus,LC,1,NA,21.5366905993
PUFFERFISH.dbf,181196,Carinotetraodon lorteti,LC,2,NA,12.2648416838
PUFFERFISH.dbf,181186,Auriglobus modestus,LC,2,NA,16.8636819811
PUFFERFISH.dbf,190380,Lagocephalus laevigatus,LC,1,NA,583.074953877
PUFFERFISH.dbf,190328,Sphoeroides yergeri,LC,1,NA,30.2070056335
PUFFERFISH.dbf,190464,Lagocephalus lagocephalus,LC,1,NA,10440.8033675
PUFFERFISH.dbf,183276,Sphoeroides lobatus,LC,1,NA,135.611806706
PUFFERFISH.dbf,183341,Canthigaster punctatissima,LC,1,NA,67.972095731
PUFFERFISH.dbf,183623,Sphoeroides trichocephalus,LC,1,NA,87.1367316989
PUFFERFISH.dbf,183587,Sphoeroides rosenblatti,LC,1,NA,13.3433211319
PUFFERFISH.dbf,183652,Sphoeroides annulatus,LC,1,NA,118.698675629
PUFFERFISH.dbf,184018,Sphoeroides kendalli,LC,1,NA,28.7522889725
PUFFERFISH.dbf,184034,Sphoeroides sechurae,LC,1,NA,74.6839052067
PUFFERFISH.dbf,193796,Canthigaster valentini,LC,1,NA,1330.84432607
PUFFERFISH.dbf,193799,Canthigaster cyanospilota,LC,1,NA,247.217166196
PUFFERFISH.dbf,190172,Canthigaster figueiredoi,LC,1,NA,113.960026099
PUFFERFISH.dbf,193601,Canthigaster flavoreticulata,DD,1,NA,2.6858294154
PUFFERFISH.dbf,193605,Takifugu chinensis,CR,1,NA,70.5909678074
PUFFERFISH.dbf,193607,Arothron manilensis,LC,1,NA,93.214746689
PUFFERFISH.dbf,193611,Sphoeroides parvus,LC,1,NA,31.7070379643
PUFFERFISH.dbf,193612,Takifugu rubripes,NT,1,NA,173.755507903
PUFFERFISH.dbf,193613,Arothron carduus,DD,1,NA,3.05367524747
PUFFERFISH.dbf,193614,Torquigener vicinus,LC,1,NA,10.4155367027
PUFFERFISH.dbf,193730,Polyspina piosae,LC,1,NA,66.3603198186
PUFFERFISH.dbf,193722,Arothron diadematus,LC,1,NA,37.7877198096
PUFFERFISH.dbf,193723,Canthigaster ocellicincta,LC,1,NA,471.120221886
PUFFERFISH.dbf,193725,Canthigaster jamestyleri,LC,1,NA,118.35684217
PUFFERFISH.dbf,193733,Canthigaster epilampra,LC,1,NA,780.750699628
PUFFERFISH.dbf,193598,Takifugu vermicularis,NT,1,NA,134.658311337
PUFFERFISH.dbf,193599,Arothron caeruleopunctatus,LC,1,NA,566.62143342
PUFFERFISH.dbf,193600,Chelonodon dapsilis,DD,1,NA,17.6915256749
PUFFERFISH.dbf,193621,Torquigener hypselogeneion,LC,1,NA,776.319166843
PUFFERFISH.dbf,193622,Lagocephalus spadiceus,LC,1,NA,1321.252639
PUFFERFISH.dbf,193623,Canthigaster papua,LC,1,NA,717.594499626
PUFFERFISH.dbf,193624,Takifugu reticularis,LC,1,NA,60.8028155776
PUFFERFISH.dbf,193628,Lagocephalus suezensis,LC,1,NA,1037.06545757
PUFFERFISH.dbf,193630,Sphoeroides spengleri,LC,1,NA,354.756641704
PUFFERFISH.dbf,193631,Contusus brevicaudus,LC,1,NA,48.4690115826
PUFFERFISH.dbf,193632,Sphoeroides greeleyi,LC,1,NA,191.030478468
PUFFERFISH.dbf,193636,Torquigener pleurogramma,LC,1,NA,94.6176593701
PUFFERFISH.dbf,193638,Pelagocephalus marki,LC,1,NA,25.803389696100002
PUFFERFISH.dbf,193641,Takifugu coronoidus,LC,1,NA,25.1854453881
PUFFERFISH.dbf,193642,Canthigaster axiologus,LC,1,NA,1082.71868453
PUFFERFISH.dbf,193650,Colomesus psittacus,LC,1,NA,108.698126064
PUFFERFISH.dbf,193654,Takifugu plagiocellatus,EN,1,NA,0.913001698341
PUFFERFISH.dbf,193655,Canthigaster margaritata,LC,1,NA,37.7888065404
PUFFERFISH.dbf,193656,Canthigaster bennetti,LC,1,NA,1381.5424994
PUFFERFISH.dbf,193659,Takifugu exascurus,LC,1,NA,19.8930390154
PUFFERFISH.dbf,193660,Torquigener gloerfelti,LC,1,NA,91.3239686743
PUFFERFISH.dbf,193661,Tetractenos glaber,LC,1,NA,50.363490751
PUFFERFISH.dbf,193662,Arothron meleagris,LC,1,NA,807.554815514
PUFFERFISH.dbf,193663,Canthigaster jactator,LC,1,NA,39.0487133996
PUFFERFISH.dbf,193664,Lagocephalus lunaris,LC,1,NA,1198.36130545
PUFFERFISH.dbf,193666,Takifugu flavidus,NT,1,NA,49.3867394875
PUFFERFISH.dbf,193667,Takifugu porphyreus,LC,1,NA,157.787399258
PUFFERFISH.dbf,193669,Canthigaster compressa,LC,1,NA,494.729037701
PUFFERFISH.dbf,193670,Torquigener paxtoni,LC,1,NA,11.4997600701
PUFFERFISH.dbf,193671,Arothron mappa,LC,1,NA,997.482165511
PUFFERFISH.dbf,193672,Torquigener parcuspinus,LC,1,NA,407.732058069
PUFFERFISH.dbf,193675,Canthigaster amboinensis,LC,1,NA,1076.25474482
PUFFERFISH.dbf,193676,Omegophora armilla,LC,1,NA,77.5385967798
PUFFERFISH.dbf,193677,Feroxodon multistriatus,LC,1,NA,228.355313827
PUFFERFISH.dbf,193678,Torquigener pallimaculatus,LC,1,NA,238.626838713
PUFFERFISH.dbf,193679,Sphoeroides georgemilleri,DD,1,NA,1.69855211827
PUFFERFISH.dbf,193680,Takifugu variomaculatus,DD,1,NA,2.15251324777
PUFFERFISH.dbf,193685,Reicheltia halsteadi,LC,1,NA,13.4220179566
PUFFERFISH.dbf,193686,Marilyna pleurosticta,LC,1,NA,78.8610746662
PUFFERFISH.dbf,193686,Marilyna pleurosticta,LC,3,NA,111.995381616
PUFFERFISH.dbf,193751,Canthigaster cyanetron,EN,1,NA,3.42792803577
PUFFERFISH.dbf,193753,Canthigaster supramacula,LC,1,NA,30.1516957267
PUFFERFISH.dbf,193758,Ephippion guttifer,LC,1,NA,90.2498466001
PUFFERFISH.dbf,193759,Sphoeroides dorsalis,LC,1,NA,270.520241233
PUFFERFISH.dbf,193760,Torquigener squamicauda,LC,1,NA,20.3740558482
PUFFERFISH.dbf,193762,Sphoeroides nephelus,LC,1,NA,177.920611252
PUFFERFISH.dbf,193766,Canthigaster janthinoptera,LC,1,NA,1406.13956227
PUFFERFISH.dbf,193689,Torquigener randalli,DD,1,NA,2.62113382793
PUFFERFISH.dbf,193691,Canthigaster capistrata,LC,1,NA,50.3851452093
PUFFERFISH.dbf,193693,Takifugu pardalis,LC,1,NA,126.088390166
PUFFERFISH.dbf,193695,Canthigaster natalensis,LC,1,NA,28.715796535
PUFFERFISH.dbf,193696,Takifugu chrysops,LC,1,NA,8.84154338242
PUFFERFISH.dbf,193697,Canthigaster pygmaea,LC,1,NA,37.7752334706
PUFFERFISH.dbf,193698,Sphoeroides tyleri,LC,1,NA,123.662688739
PUFFERFISH.dbf,193699,Arothron hispidus,LC,1,NA,1888.27301702
PUFFERFISH.dbf,193769,Tylerius spinosissimus,LC,1,NA,896.940198718
PUFFERFISH.dbf,193771,Sphoeroides marmoratus,LC,1,NA,151.511043051
PUFFERFISH.dbf,193772,Takifugu stictonotus,LC,1,NA,114.269704715
PUFFERFISH.dbf,193775,Canthigaster solandri,LC,1,NA,586.145893133
PUFFERFISH.dbf,193779,Takifugu snyderi,LC,1,NA,65.4283694789
PUFFERFISH.dbf,193701,Torquigener marleyi,DD,1,NA,3.06740721192
PUFFERFISH.dbf,193703,Torquigener flavimaculosus,LC,1,NA,172.463276445
PUFFERFISH.dbf,193704,Torquigener altipinnis,LC,1,NA,38.7636255525
PUFFERFISH.dbf,193705,Canthigaster rivulata,LC,1,NA,177.564716448
PUFFERFISH.dbf,193706,Canthigaster marquesensis,VU,1,NA,10.648173309
PUFFERFISH.dbf,193709,Canthigaster callisterna,LC,1,NA,47.9422547739
PUFFERFISH.dbf,193711,Canthigaster smithae,LC,1,NA,226.003295837
PUFFERFISH.dbf,193712,Arothron stellatus,LC,1,NA,1718.60743917
PUFFERFISH.dbf,193716,Arothron reticularis,LC,1,NA,1071.42588659
PUFFERFISH.dbf,193716,Arothron reticularis,LC,1,NA,127.777854093
PUFFERFISH.dbf,193717,Lagocephalus inermis,LC,1,NA,1040.07203659
PUFFERFISH.dbf,193718,Lagocephalus guentheri,LC,1,NA,150.707974137
PUFFERFISH.dbf,193734,Chelonodon pleurospilus,EN,1,NA,2.60327780219
PUFFERFISH.dbf,193780,Canthigaster punctata,DD,1,NA,2.0834394629
PUFFERFISH.dbf,193781,Takifugu basilevskianus,DD,1,NA,4.33166692861
PUFFERFISH.dbf,193782,Torquigener whitleyi,LC,1,NA,163.76493395
PUFFERFISH.dbf,193784,Tetractenos hamiltoni,LC,1,NA,31.384268631
PUFFERFISH.dbf,193785,Marilyna darwinii,LC,1,NA,161.605403441
PUFFERFISH.dbf,193786,Arothron inconditus,VU,1,NA,9.63642602066
PUFFERFISH.dbf,193735,Torquigener hicksi,DD,1,NA,2.27118258925
PUFFERFISH.dbf,193741,Torquigener perlevis,LC,1,NA,40.8889791842
PUFFERFISH.dbf,193742,Chelonodon laticeps,LC,1,NA,68.1059174549
PUFFERFISH.dbf,193749,Canthigaster coronata,LC,1,NA,36.2109223118
PUFFERFISH.dbf,193750,Tetraodon fluviatilis,LC,1,NA,83.0946998397
PUFFERFISH.dbf,193788,Torquigener florealis,LC,1,NA,36.3293631612
PUFFERFISH.dbf,193789,Takifugu alboplumbeus,LC,1,NA,85.4666373712
PUFFERFISH.dbf,193792,Contusus richei,LC,1,NA,100.62274325
PUFFERFISH.dbf,193793,Canthigaster rostrata,LC,1,NA,259.416140941
PUFFERFISH.dbf,193802,Canthigaster sanctaehelenae,EN,1,NA,5.77551501861
PUFFERFISH.dbf,193803,Omegophora cyanopunctata,LC,1,NA,36.7957497983
PUFFERFISH.dbf,193804,Arothron nigropunctatus,LC,1,NA,1200.39384834
PUFFERFISH.dbf,193805,Arothron immaculatus,LC,1,NA,785.71377756
PUFFERFISH.dbf,193809,Takifugu pseudommus,DD,1,NA,45.1877569104
PUFFERFISH.dbf,193810,Takifugu oblongus,LC,1,NA,1239.54153991
PUFFERFISH.dbf,193813,Sphoeroides testudineus,LC,1,NA,286.265968065
PUFFERFISH.dbf,193820,Canthigaster tyleri,LC,1,NA,215.39886159900001
PUFFERFISH.dbf,193822,Arothron firmamentum,LC,1,NA,227.605793808
PUFFERFISH.dbf,61936075,Canthigaster petersii,LC,1,NA,403.361142583
PUFFERFISH.dbf,64528661,Pelagocephalus coheni,DD,1,NA,2.84261499191
PUFFERFISH.dbf,3764,Canthigaster rapaensis,EN,1,NA,6.39326958337
PUFFERFISH.dbf,11150,Lagocephalus gloveri,DD,1,NA,814.710276775
PUFFERFISH.dbf,193747,Amblyrhynchotes honckenii,LC,1,NA,76.0683342567
REPTILES.dbf,62237,Nerodia fasciata,LC,1,NA,81.2117313192
REPTILES.dbf,44191,Ctenosaura oedirhina,EN,1,NA,0.0132464128577
REPTILES.dbf,44275,Cyclura lewisi,EN,1,NA,0.0181055533194
REPTILES.dbf,44189,Ctenosaura melanosterna,EN,1,NA,0.0485979906174
REPTILES.dbf,44181,Ctenosaura bakeri,CR,1,NA,0.0030307382996
REPTILES.dbf,44189,Ctenosaura melanosterna,EN,1,NA,1.900869955e-4
REPTILES.dbf,63855,Nerodia floridana,LC,1,NA,16.1014099098
REPTILES.dbf,64178,Uta palmeri,VU,1,NA,1.12552016484e-4
REPTILES.dbf,64181,Uta tumidarostra,VU,1,NA,2.93950396928e-5
REPTILES.dbf,61460,Acanthodactylus pardalis,VU,1,NA,7.66219419418
REPTILES.dbf,61478,Chalcides manueli,VU,1,NA,0.689304575146
REPTILES.dbf,61538,Natrix maura,LC,1,NA,0.29113894
REPTILES.dbf,61538,Natrix maura,LC,1,NA,182.216042745
REPTILES.dbf,61584,Timon pater,LC,1,NA,18.682446146
REPTILES.dbf,63779,Farancia abacura,LC,1,NA,92.68378446
REPTILES.dbf,63780,Farancia erytrogramma,LC,1,NA,38.8505529716
REPTILES.dbf,62237,Nerodia fasciata,LC,1,NA,0.21448445339
REPTILES.dbf,62239,Nerodia sipedon,LC,1,NA,23.0293537443
REPTILES.dbf,62239,Nerodia sipedon,LC,1,NA,273.694542646
REPTILES.dbf,64253,Aspidoscelis canus,LC,1,NA,0.0037369094475
REPTILES.dbf,64255,Aspidoscelis catalinensis,VU,1,NA,0.00249247536122
REPTILES.dbf,64260,Aspidoscelis cozumela,LC,1,NA,0.04226387362
REPTILES.dbf,63852,Nerodia clarkii,LC,1,NA,4.64759506549
REPTILES.dbf,63853,Nerodia cyclopion,LC,1,NA,25.1817799013
REPTILES.dbf,63758,Conophis lineatus,LC,1,NA,22.9662681089
REPTILES.dbf,63758,Conophis lineatus,LC,1,NA,0.54320227766
REPTILES.dbf,63857,Nerodia taxispilota,LC,1,NA,0.0337764605041
REPTILES.dbf,63857,Nerodia taxispilota,LC,1,NA,40.6618534028
REPTILES.dbf,64261,Aspidoscelis danheimae,LC,1,NA,0.0167217541282
REPTILES.dbf,64097,Sceloporus cozumelae,LC,1,NA,0.300861780768
REPTILES.dbf,64175,Uta encantadae,VU,1,NA,5.77463332915e-5
REPTILES.dbf,64176,Uta lowei,VU,1,NA,8.0210769388e-5
REPTILES.dbf,64298,Agkistrodon piscivorus,LC,1,NA,0.0928619624253
REPTILES.dbf,64298,Agkistrodon piscivorus,LC,1,NA,144.393619302
REPTILES.dbf,64284,Aspidoscelis rodecki,NT,1,NA,0.0122954194821
REPTILES.dbf,64298,Agkistrodon piscivorus,LC,1,NA,0.257920179566
REPTILES.dbf,64309,Crotalus angelensis,LC,1,NA,0.0865369237853
REPTILES.dbf,64325,Crotalus muertensis,LC,1,NA,8.0210769388e-5
REPTILES.dbf,178520,Liopholis whitii,LC,1,NA,81.1010566929
REPTILES.dbf,157256,Natrix tessellata,LC,1,NA,0.04690279
REPTILES.dbf,157256,Natrix tessellata,LC,1,NA,769.421513449
REPTILES.dbf,157256,Natrix tessellata,LC,1,NA,0.008382805
REPTILES.dbf,172784,Amphiglossus decaryi,EN,1,NA,0.123328002782
REPTILES.dbf,157261,Hemidactylus turcicus,LC,1,NA,86.164513925
REPTILES.dbf,157261,Hemidactylus turcicus,LC,1,NA,0.995368425
REPTILES.dbf,157261,Hemidactylus turcicus,LC,1,NA,40.833073155
REPTILES.dbf,157273,Chamaeleo africanus,LC,1,NA,623.347028233
REPTILES.dbf,169767,Varanus nuchalis,NT,1,NA,2.86315844599
REPTILES.dbf,169879,Eutropis englei,DD,1,NA,1.50730573584
REPTILES.dbf,169897,Varanus cumingi,LC,1,NA,8.90581546363
REPTILES.dbf,172784,Amphiglossus decaryi,EN,1,NA,0.123328002952
REPTILES.dbf,174477,Ctenosaura nolascensis,VU,1,NA,2.72269635658e-4
REPTILES.dbf,174480,Ctenosaura similis,LC,1,NA,69.7843339181
REPTILES.dbf,174480,Ctenosaura similis,LC,1,NA,2.613790845e-4
REPTILES.dbf,176220,Sitana ponticeriana,LC,6,NA,13.524283606
REPTILES.dbf,176209,Cryptoblepharus novocaledonicus,LC,1,NA,0.179303704486
REPTILES.dbf,176220,Sitana ponticeriana,LC,1,NA,333.117090618
REPTILES.dbf,176724,Hydrophis mamillaris,DD,1,NA,29.2050211522
REPTILES.dbf,176740,Laticauda schistorhynchus,VU,1,NA,1.07549632041
REPTILES.dbf,176743,Hydrophis coggeri,LC,1,NA,273.651772743
REPTILES.dbf,176744,Hydrophis fasciatus,LC,1,NA,56.4848483297
REPTILES.dbf,176745,Hydrophis macdowelli,LC,1,NA,70.7065801075
REPTILES.dbf,176746,Lapemis curtus,LC,1,NA,499.916314681
REPTILES.dbf,176670,Gerarda prevostiana,LC,1,NA,8.26606058058
REPTILES.dbf,176672,Bitia hydroides,LC,1,NA,4.49810264614
REPTILES.dbf,176680,Cerberus rynchops,LC,1,NA,22.5928214281
REPTILES.dbf,176683,Enhydris bennettii,DD,1,NA,8.14955248371
REPTILES.dbf,176725,Laticauda saintgironsi,LC,1,NA,12.2373597059
REPTILES.dbf,176726,Hydrophis cyanocinctus,LC,1,NA,517.159342563
REPTILES.dbf,176727,Hydrophis ocellatus,LC,1,NA,64.2076118915
REPTILES.dbf,176728,Hydrophis bituberculatus,DD,1,NA,2.55066649021
REPTILES.dbf,176729,Hydrophis major,LC,1,NA,93.5582052183
REPTILES.dbf,176730,Hydrophis czeblukovi,DD,1,NA,12.3842675714
REPTILES.dbf,176731,Kolpophis annandalei,DD,1,NA,35.0256990256
REPTILES.dbf,176733,Hydrophis stricticollis,DD,1,NA,22.4587047315
REPTILES.dbf,176734,Hydrophis elegans,LC,1,NA,133.860943691
REPTILES.dbf,176735,Hydrophis atriceps,LC,1,NA,262.890229103
REPTILES.dbf,176736,Laticauda frontalis,NT,1,NA,29.981930288
REPTILES.dbf,176737,Hydrophis ornatus,LC,1,NA,587.693986862
REPTILES.dbf,176676,Pseudoferania polylepis,LC,1,NA,15.9347773483
REPTILES.dbf,176677,Myron richardsonii,LC,1,NA,10.8906699172
REPTILES.dbf,176678,Cantoria violacea,LC,1,NA,19.4123209513
REPTILES.dbf,176691,Cantoria annulata,DD,1,NA,5.45351984821
REPTILES.dbf,176694,Fordonia leucobalia,LC,1,NA,36.7897654353
REPTILES.dbf,176703,Cerberus australis,LC,1,NA,23.550467524
REPTILES.dbf,176704,Aipysurus laevis,LC,1,NA,96.4155239953
REPTILES.dbf,176706,Emydocephalus ijimae,LC,1,NA,31.1365134947
REPTILES.dbf,176707,Hydrophis pachycercos,DD,1,NA,10.0331737498
REPTILES.dbf,176708,Astrotia stokesii,LC,1,NA,475.852185842
REPTILES.dbf,176709,Hydrophis brookii,LC,1,NA,65.0010620085
REPTILES.dbf,176711,Thalassophina viperina,LC,1,NA,244.442329047
REPTILES.dbf,176712,Hydrophis pacificus,NT,1,NA,26.0684914674
REPTILES.dbf,176713,Hydrophis cantoris,DD,1,NA,55.3423963589
REPTILES.dbf,176714,Aipysurus foliosquama,CR,1,NA,1.47196480627
REPTILES.dbf,176715,Hydrophis caerulescens,LC,1,NA,145.850294309
REPTILES.dbf,176716,Enhydrina zweifeli,DD,1,NA,1.64727447122
REPTILES.dbf,176717,Hydrophis spiralis,LC,1,NA,315.005718412
REPTILES.dbf,176718,Acrochordus javanicus,LC,1,NA,157.491781187
REPTILES.dbf,176719,Enhydrina schistosa,LC,1,NA,416.004074785
REPTILES.dbf,176720,Emydocephalus annulatus,LC,1,NA,54.8962553104
REPTILES.dbf,176721,Laticauda semifasciata,NT,1,NA,83.4145233987
REPTILES.dbf,176722,Hydrophis nigrocinctus,DD,1,NA,1.91442019326
REPTILES.dbf,176723,Hydrophis torquatus,DD,1,NA,63.7632261349
REPTILES.dbf,176748,Aipysurus duboisii,LC,1,NA,74.1213807763
REPTILES.dbf,176749,Hydrophis parviceps,DD,1,NA,1.1780978469
REPTILES.dbf,176750,Laticauda colubrina,LC,1,NA,495.801289618
REPTILES.dbf,176751,Hydrophis belcheri,DD,1,NA,212.163592045
REPTILES.dbf,176752,Hydrophis obscurus,LC,1,NA,1.16425339616
REPTILES.dbf,176753,Hydrophis klossi,DD,1,NA,30.2277063167
REPTILES.dbf,176754,Hydrophis lamberti,LC,1,NA,56.7377576139
REPTILES.dbf,176755,Ephalophis greyae,LC,1,NA,12.324619304
REPTILES.dbf,176756,Acalyptophis peronii,LC,1,NA,141.952930615
REPTILES.dbf,176757,Aipysurus eydouxii,LC,1,NA,347.961842792
REPTILES.dbf,176759,Hydrophis melanosoma,DD,1,NA,37.6580207828
REPTILES.dbf,176760,Aipysurus tenuis,DD,1,NA,5.64928394693
REPTILES.dbf,176761,Hydrophis kingii,LC,1,NA,67.1432933112
REPTILES.dbf,176762,Hydrophis melanocephalus,DD,1,NA,42.6127002338
REPTILES.dbf,176763,Aipysurus fuscus,EN,1,NA,4.32042228108
REPTILES.dbf,176764,Acrochordus arafurae,LC,1,NA,46.6977652483
REPTILES.dbf,176765,Hydrophis gracilis,LC,1,NA,130.560751603
REPTILES.dbf,176766,Hydrelaps darwiniensis,LC,1,NA,42.2641668324
REPTILES.dbf,176767,Kerilia jerdoni,LC,1,NA,145.37884023
REPTILES.dbf,176768,Hydrophis vorisi,DD,1,NA,1.63999113257
REPTILES.dbf,176769,Acrochordus granulatus,LC,1,NA,532.67036421
REPTILES.dbf,176770,Aipysurus apraefrontalis,CR,1,NA,1.47196480627
REPTILES.dbf,176771,Laticauda laticaudata,LC,1,NA,583.176724153
REPTILES.dbf,176772,Parahydrophis mertoni,DD,1,NA,23.0493653019
REPTILES.dbf,176777,Coniophanes dromiciformis,VU,1,NA,0.488281117759
REPTILES.dbf,176787,Dendrelaphis punctulatus,LC,1,NA,100.08353888
REPTILES.dbf,178027,Varanus finschi,LC,1,NA,4.02566241469
REPTILES.dbf,177934,Microlophus albemarlensis,LC,1,NA,0.43477921746
REPTILES.dbf,178201,Sphaerodactylus difficilis,LC,1,NA,2.40301420996
REPTILES.dbf,178223,Typhlops biminiensis,LC,1,NA,0.482883647534
REPTILES.dbf,178250,Hemidactylus porbandarensis,DD,1,NA,0.11497849176
REPTILES.dbf,178264,Oligosoma acrinasum,NT,1,NA,0.174999057415
REPTILES.dbf,178301,Sphaerodactylus nicholsi,LC,1,NA,0.102626472184
REPTILES.dbf,178323,Leiocephalus melanochlorus,NT,1,NA,0.502030155496
REPTILES.dbf,178336,Anolis nubilis,LC,1,NA,7.03653149411e-5
REPTILES.dbf,178564,Sphaerodactylus callocricus,VU,1,NA,0.185794694539
REPTILES.dbf,178586,Sphaerodactylus corticola,LC,1,NA,0.0978522752899
REPTILES.dbf,199723,Hemidactylus forbesii,LC,1,NA,0.0109267296878
REPTILES.dbf,13152076,Tarentola maioensis,LC,1,NA,0.0164166518696
REPTILES.dbf,16285718,Chelonia mydas Hawaiian subpopulation,LC,1,Chelonia mydas Hawaiian,44.169028064
REPTILES.dbf,5659,Crocodylus acutus,VU,1,NA,204.45258188
REPTILES.dbf,5660,Mecistops cataphractus,CR,1,NA,272.735124897
REPTILES.dbf,5660,Mecistops cataphractus,CR,4,NA,17.2504527659
REPTILES.dbf,5660,Mecistops cataphractus,CR,6,NA,80.2367710882
REPTILES.dbf,5667,Crocodylus palustris,VU,1,NA,343.891351741
REPTILES.dbf,47103310,Spondylurus sloanii,CR,5,NA,0.00696928134434
REPTILES.dbf,47103310,Spondylurus sloanii,CR,1,NA,1.61111766684e-5
REPTILES.dbf,47103310,Spondylurus sloanii,CR,1,NA,2.41411544333e-5
REPTILES.dbf,47103310,Spondylurus sloanii,CR,1,NA,8.52579663291e-4
REPTILES.dbf,47103310,Spondylurus sloanii,CR,1,NA,9.81275554394e-5
REPTILES.dbf,47103310,Spondylurus sloanii,CR,1,NA,3.49615999131e-5
REPTILES.dbf,47103310,Spondylurus sloanii,CR,4,NA,1.77765027294e-4
REPTILES.dbf,48444454,Microlophus atacamensis,LC,1,NA,0.361880595331
REPTILES.dbf,48444454,Microlophus atacamensis,LC,1,NA,0.00121685699492
REPTILES.dbf,56064318,Liolaemus lineomaculatus,LC,1,NA,28.1895193166
REPTILES.dbf,56064318,Liolaemus lineomaculatus,LC,1,NA,28.1895193166
REPTILES.dbf,88793749,Microlophus indefatigabilis,LC,1,NA,0.084208183151
REPTILES.dbf,88793780,Microlophus jacobi,LC,1,NA,0.0475251748898
REPTILES.dbf,4615,Chelonia mydas,EN,1,NA,15397.8066384
REPTILES.dbf,6494,Dermochelys coriacea,VU,1,East Pacific,3082.09307021
REPTILES.dbf,6494,Dermochelys coriacea,VU,1,Northeast Indian,561.777215822
REPTILES.dbf,6494,Dermochelys coriacea,VU,1,Northwest Atlantic,3878.33319946
REPTILES.dbf,6494,Dermochelys coriacea,VU,1,Southeast Atlantic,2963.84894691
REPTILES.dbf,6494,Dermochelys coriacea,VU,1,Southwest Atlantic,2963.84894691
REPTILES.dbf,6494,Dermochelys coriacea,VU,1,Southwest Indian,1190.90095465
REPTILES.dbf,6494,Dermochelys coriacea,VU,1,West Pacific,7852.32041852
REPTILES.dbf,44189,Ctenosaura melanosterna,EN,1,NA,9.33123544998e-5
REPTILES.dbf,44191,Ctenosaura oedirhina,EN,1,NA,3.12791190124e-4
REPTILES.dbf,8005,Eretmochelys imbricata,CR,1,NA,25203.5932624
REPTILES.dbf,11534,Lepidochelys olivacea,VU,1,NA,6814.75005156
REPTILES.dbf,75316425,Leiocephalus psammodromus,VU,1,NA,0.083240465991
REPTILES.dbf,176741,Hydrophis lapemoides,LC,1,NA,83.7211829475
REPTILES.dbf,50009374,Ameiva alboguttata,LC,1,NA,0.004943204808
REPTILES.dbf,198925,Masticophis mentovarius,LC,1,NA,0.683409217889
REPTILES.dbf,198925,Masticophis mentovarius,LC,1,NA,34.6735866097
REPTILES.dbf,75306207,Leiocephalus barahonensis,LC,1,NA,2.6132162e-5
